,comment,sentiment
1684,우리나라 같으면 견찰들의 회유로 고소.고발로 이어져서 법적 처벌을 받는다. 불의에도 참을수밖에 없다,0.0
1685,ㄴㄴ 격투기 보면 ko 당할때 저렇게 기절하는 경우 허다함 보통은 그냥 기절한거임,0.0
1686,턱 맞으면 뇌가 흔들리면서 그대로 가거든요 프로들도 턱맞으면 넉다운 당하는게 턱에 충격이 가면 뇌까지 다이렉트로 충격이감,0.0
1687,저렇게 맞는건... 뒤질 확률이 엄청높지 .. 알고 맞는거랑 모르고 맞는건.. 데미지가 달라..,0.0
1688,쿵후가 약한게 아니다 종합격투기가 너무 강한거지<br>일반인 청년을 상대로 쿵후 유단자 할배 찌르기가 턱에들오가니 한방에 뻗는다,0.0
1689,속이 다시원하다 이세상에 인종차별주위자가 사라지기를,0.0
1690,에효...왜 저러냐,0.0
1691,사이다,0.0
1692,마동석이 왜 몸을 키웠는지 알게되는 부분,0.0
1693,아 웃겨 속이 다 시원하네 아침부터 사이다 한사발,0.0
1694,흑인들.. 존중합니다..!!!!!,0.0
1695,총들고와서 보복할까 꺼림직하넹,0.0
1696,아시아를 공격하는 사람들 99%는 흑인입니다. 뭘 알고 뉴스내보내세요.,0.0
1697,아시아인을 공격하는사람이 대부분 흑인이라고 차별받아도 됩니까? 흑인이든 아시아인이든 차별받지 않을 권리가 있어요,0.0
1698,지하철은 그래도 되지만<br>매장 사장은 저러면 안됩니다.<br>폭력으로 문제를 해결하면 결국 사업 접어야 할 일이 생길수도 있습니다,0.0
1699,누구나 처맞기전에는 모른다 😂ㅋㅋ,0.0
1700,우리나라였으면 때린 사람이 고소먹겠지?,0.0
1701,저 손님 그 와중에 마스크 안 쓰네 무개념이다,0.0
1702,이런 대우 받으면서 외국에 살일이야?,0.0
1703,차별당하는 흑인들이 그맘 잘알텐데 아시아계 차별하는 흑인들이 왜 더 많은지 궁금하네요,0.0
1704,아시아인들은  항상 당하고 있는  뉴스만 보고...좀 답답햐다 생각했는데...참교육이네,0.0
1705,때리신 분들 거의 박새로이네ㄷㄷ,0.0
1706,애완동물 ㄴㄴ반려동물 입니다,0.0
1707,백인??? 적색 계통으로 보이는데...,0.0
1708,인종차별은 하지않는게 당연한겁니다.<br>지구인끼리 잘지내야합니다.,0.0
1709,좋아할일은 아닌데 죽을수도있는데 어휴 미국은 위험한나라,0.0
1710,지하철 남자는 좀 위험했다 쓰러지면서 뒤에 머리 부딪혀 뇌출혈 생기면 ...,0.0
1711,통쾨하지왜  솔직이 흑인분들보면 덩치도있고  약간무섭긴해요근대 백인분들도 그것또한무섭더라구요  왜 난 영어를 못하니꽌 ㅜㅡㅜ 혹시나한태말걸면어쩌지  아는단어는 달랑2개 몰라  안뇽이다인대 ㅋㄷ 😆,0.0
1712,턱 중앙엔 신경이 있기에 아무리 건장한 선수도 제대로 맞으면 기절하죠.(물론 선수분들은 더킹으로 피하지만),0.0
1713,어째 엠빅뉴스에서 유색인종이란 단어를 쓸까요?<br>백인 기준에서 만들어낸 차별적인 단어에요.<br><br>정정 바랍니다.,0.0
1714,"인종 차별이나, 우리나라 지역차별이나…",0.0
1715,다 같은 한민족이에요.<br>인종차별 하는건 배우지 못한<br>사람들이 하는것임 세겨 들으세요.<br>우리도 예외는 없음...상대가 다르다고<br>평견 하지 마시길...가만이 지켜보면<br>엄청 심 함니다. 우리도 어려울때<br>해외 나가서 돈벌고...한국이 발전해서<br>해외에서 한국 많이 들어옴 다 같은 민족이늬<br>평견 하지 마시길....평견 하다가  본인이<br>다 칠것임...절대 잘햇단 소리 못 들으니..,0.0
1716,흑인이 아시아인을 대상으로 하는 인종차별이 더 심해요. ㅋㅋ,0.0
1717,와 속이 후련하네,0.0
1718,오타 미치갰다,0.0
1719,속시원하다,0.0
1720,아냐...폭력으로 하지 말고 그냥 애초에 차별이 없게끔 우리 인종의 위상을 높이게끔 노력하자...<br>멋들어진 사람들은 어딜 가도 무시 안 당하듯이..<br>우리는 우리 인종 자체가 멋들어진 인종이 되게끔 노력하자... <br>저들처럼 똑같이 주먹 쓰는 순간 우리도 차별주의자와 똑같은 급이 되는 거야..,0.0
1721,여전히 코로나가 심한데 마스크 안 끼는게 더 신기하다,0.0
1722,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=2m56s"">2:56</a> 팔뚝봐라 ㄷㄷ 잠들만하다 ㅋㅋㅋㅋ",0.0
1723,문제는 흑인이 아시아계를 더 못살게굼..,0.0
1724,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=1m16s"">1:16</a> 한두번해봄 솜씨가 아닌데?? 저 가게에 진상이 너무 많아서 주먹으로 해결하셨나 ㄷㄷ",0.0
1725,오른쪽 맞고 발에 야추맞은듯 ㅌㅋㅋㅋㅋㅋ,0.0
1726,ㄹㅇㅋㅋ,0.0
1727,두번째건 공항도둑 잉글버전이냐 ㅋㅋ,0.0
1728,지하철 노약자 석에 백인 세명 앉아서 소주에 빨대 꽂아서 마시는 데 아무도 뭐라 하는 사람 없더라고요. 해운대도 백인들이 마스크 벗고 파티해도 아무말도 못하는 나약하기 그지 없는 민족이죠. 정말 너무나 나약한 서로 싸우고 댓글로 테러나 하는.,0.0
1729,여자남자가 어디 있겠습니까 <br>인종차별주의자와 피해자만 있는데,0.0
1730,인종차별 하지마세요,0.0
1731,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=2m57s"">2:57</a> 잘했네.. 인종차별 한 사람은 이 세상에서 사라져야함<br><a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=2m58s"">2:58</a>",0.0
1732,"인종차별을 저렇게 떳떳하게 하는것도... 정말 문제지만,.<br>사람이 저렇게 기절해 버렸는데... 그냥 웃고 있는것도. 끔찍하다...<br><br>유럽과. 미국은 세계 각국은 정말 인종차별과 문화가 하나가 되지 못하여.<br>정말 많은 갈등과 혐오로 사회적 비용이 소모된다.!!!<br><br>한국은 한가지의 문화와 역사를 공유하면서도.<br><br>조신일보라는 기득권을 위해. 국민을 분열시키고, 갈등을 조장하고,<br>가짜뉴스로 프레임씌우는 언론 때문에   유럽 미국과 같은.<br><br>사회적자본이 소요되고 있다.... 정말 끔찍한 일이다. !!!!!!!!!!!!!!!!!!",0.0
1733,해외 사시는 분들 건강하세요. 지켜내시길..,0.0
1734,웰던 웰던ㅋㅋㅋㅋㅋ,0.0
1735,사장님:내가 그냥 가라했자나 .......,0.0
1736,"진짜 초등학생도 안할거 같은 짓을 다 큰어른이 하면 어디서부터 잘못된걸까 라는 생각 밖에는,,,",0.0
1737,백인 사망 했다고 하네요,0.0
1738,나도 어릴적 학창 시절때 매일 같이 날 괴롭히던 자식 어느날 뒤지게 팼더니 쌤한테 둘이 불려가서 쌤리 그 녀석한테 하는 말이 굼벵이도 밞으면 꿈틀거린다고 얘기하는 걸 들었음 얼마나 기분이 드럽던지 나보고 굼벵이라는 소리잖아 ㅋㅋ 생각하는 수준 토악질 나오더라 ㅉ 선생이란 새끼가,0.0
1739,민주주의는 시민의 피를 먹고 성장한다고 하던데.... 인권도 마찬가지다.... 저항하지 않으면 인권은 성장할수 없다... 불의에 저항하자,0.0
1740,백인들 보고 손가락질 하기 전에 우리 스스로 좀 돌아 봅시다. 차라리 백인들은 저게 나쁜짓이라는걸 아니깐 주변에서 말리거나 비난이라도 하지 한국에서는 아무도 안말리고 표현의 자유라는 개소리 변명으로 아무렇지 않게 인종차별 합니다. 썩을,0.0
1741,사이다 한 방 시원하네요. 굿,0.0
1742,내 속이 다 시원해진다 ㅋㅋㅋ,0.0
1743,와 ㅋㅋㅋㅋㅋ 스트레이트펀치 보소,0.0
1744,댓글 무섭다. 저인간들의 행동이 그렇다고 폭력이 정당하다고?<br>본인들이 매일 즐겨먹는 소한테 물어 뜾겨봐야 아 세상이 이런거구나 할듯,0.0
1745,속이 뻥~,0.0
1746,속이 후련하다,0.0
1747,여태껏 차별영상으로 여자랑 노인만 올라온 이유ㅋㅋ,0.0
1748,아유.;속이다 시원하네...,0.0
1749,흑인펀치 주먹 자체보단 뒤로 넘어가면서 모서리 가드라인에 머리 박아 뇌혈관 터진거 같은데 동공반사 없어보임,0.0
1750,우리는 바로 경찰에 신고해야지 5분이면 올텐데......,0.0
1751,유색인종이라는 말도 좀 인종차별적인데..,0.0
1752,아니 ㅋㅋㅋㅋㅋ 그냥 때리면 아 별로 사이다는 아닌데 저렇게 넉다운 되니까 씹사이다를 넘어서 슈퍼제네럴사이단데 ?,0.0
1753,강자존,0.0
1754,한국이었으면 정당방위 성립안되고 피해자가 가해자됨 ㅋㅋㅋ,0.0
1755,인종차별하는건 세상 모든 사람을 욕하는거나 다름없고 심지어 자기 자신을 욕하는거다..<br>왜냐하면 우리는 다 사람이다,0.0
1756,첫번째 분은 운동 배우신거 같은데 턱을 스트레이트로 꽂아버리네,0.0
1757,한국에서는 집에 들어온 도둑놈 발래 건조대로 때려다고 집주인 아들 구속한적도 있죠 한국은 판사 썩을 것들이 앞뒤 안가리고 오직 책에 나온 되로만 판결하는 썩을 것들 때문에 저렇게 하면 안되죠 집에 들어온 도둑에게도 주먹질 하면 안되는 대한민국 판사들의 판결 대한민국은 언제쯤이나 저런 세상이 올지 참 판사들 판결하는 것 보면 진짜 열불나요,0.0
1758,근데 저 지하철에 마스크를 한명밖에 안 썼네,0.0
1759,그런데? 뮈?,0.0
1760,지하철에서 맞고 눈뜨거 주무시네,0.0
1761,그래서 이 영상의 의미가 뭐냐? 차별해서 맞아도 싸다는거여? 아님 차별해도 저렇게 꼬꾸라지게 패도 된다는거여?,0.0
1762,차별하면 응징을 당한다 or 벌을 받는다,0.0
1763,시대가 어느시대인데<br>아직도 인종차별인가<br>다같은 사람이고<br>존중받아야한다,0.0
1764,같은 지구에서 인종 차별 이라니요,0.0
1765,저번놈들은 대한민국의 유교사상을 쫌 배워두면 잘될듯🙄 예의범절 그 시절이 그립다,0.0
1766,살기위해 하는것이니 가슴아프내요,0.0
1767,왼손으로 가드 열고 오른손 펀치 턱에...  고수다,0.0
1768,뿌린대로 거두리라!,0.0
1769,사람 기절시키는건좀...,0.0
1770,할아버지 앞손 싸움 맥그리거인줄,0.0
1771,아니 도대체 인종 차별을 왜하는거임? 인종차이를 그냥 인정하면되는거지 차별하면 누가 뭐줌?,0.0
1772,근데 두번째 지하철에서 백인이 흑인 인종차별했다는데 도대체 뭐가 인종차별이라는건지..,0.0
1773,아이고~~속 시원하네~~^^,0.0
1774,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
1775,욕으로 흑인도 백인 인종차별하면 되는거 아닌가?,0.0
1776,제가 가라데 취미로 1년정도 배웠는데 .저 사장님 일본인 가라데 배우신분이에요.,0.0
1777,그래도 폭력은 좀 .. 하는 고구마 5개 한번에 처먹은 답답한 사람 있을거 생각하니 킹받네,0.0
1778,시원하다..,0.0
1779,제목이 참.. 자기비하 깔고 가는데 우리가 왜 지렁이죠? 똑같은 사람입니다,0.0
1780,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=3m08s"">3:08</a>  누님 팔근육 무선129",0.0
1781,한국법도 구린데 일본도마찬가지<br>일본에서 혐한일본인이 한국인 먼저 해꼬지해서 반격해도 한국인만 범죄자된다고한다던데,0.0
1782,사장님 완전 맥그리거 빙의,0.0
1783,이거 때리는 장면 그냥올라와도 되나요??,0.0
1784,씁쓸하구만,0.0
1785,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=1m22s"">1:22</a> 역시 코너 맥그리거의 나라 ㄷㄷ 그리고 사장님 운동 배우신 분인 듯 무턱대고 날리는 주먹 아니고 거리 잡고 제대로 뻗네",0.0
1786,아일랜드에서 일어난 일이잖아요 ? 대체 뭐가 그리 불편하신지 ..? 세상 좀 피곤하게 살지 마세요 ㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̌̈ㅋ̄̈ㅋ̐̈ㅋ̑̈ㅋ̆̈ㅋ̤̫ㅋ̤̮ㅋ̤̻ㅋ꙼̈ㅋ̆̎ㅋ̊̈,0.0
1787,한자적혀있는거 보니까 중국계인데 아일랜드랑 저 분이랑 아무런 상관없는데 맥그리거는 왜 언급하는지 ㅋㅋ,0.0
1788,"왼팔로 거리재다가 들어온 팔 밀치면서 오른팔로 턱 정확히 가격함,, 운동을 하셨거나 하고계시거나 과거에 원타치 쫌 쪼개셨던분이거나.. 대부분의사람들이 흥분해서 싸우면 주먹이 횡으로 날아가는데 사장님은 거의직선타격으로 정확히 가따꼽음",0.0
1789,개시원,0.0
1790,할아버지 왕년에 고무줄좀 끊어보신듯....,0.0
1791,나이스 훅,0.0
1792,화난다ㅡㅡ,0.0
1793,외국의 장점:<br>정당방위가 인정된다,0.0
1794,그게 뭔뜻이죠 대영제국이 이슬람화 된거보니 끔찍하네요 그 악명높은 조선족이 유일하게 벌벌떨면서 무서워하는게 끝판왕 무슬림이죠,0.0
1795,추악한 인종 차별은 없어져야 합니다!,0.0
1796,웃네  사람 쓰러졌는데 인종차별 주의자보다 폭력이 더 심한거 아닌가?,0.0
1797,객기가 조롱거리로 되는데 몇분이구만,0.0
1798,우리가 굼벵이도 아니고... 왜 밟으면 꿈틀해... 제목 바꿔줘요,0.0
1799,아마 당하지만은 않는다는 의미인것 같아요~,0.0
1800,아무래도 평균적으론 신장이 크고 잘생긴 사람이 많다 생각하고 기술력도 뛰어나니 인기가 많죠..,0.0
1801,이런 상황에서는 사람 때려도 된다는건가요? 인종차별도 나쁘지만 폭행도 그닥 좋아보이지 않네요,0.0
1802,"개인적으로 영국에서 인종차별주의자 백인 떡대에게 이유없이 멱살 붙잡히고 얻어맞을뻔 한적 있을만큼 인종차별에 대한 안좋은 기억이 있지만 , 그래도 메이져 방송사에서 이런 폭력적인 대응을 통쾌하단 식으로 뉴스화한다는건 이해가 안가네요. 실망이에요...",0.0
1803,확실이 우리나란 아니구만 ㅋㅋㅋㅋㅋ,0.0
1804,ufc를 고딩때알았으면 진작운동할걸,0.0
1805,근데 흑인들도 아시아인 인종차별 심하던데,0.0
1806,한국은 태권도의나라<br>까불다 맞는 영상 본것같은데 ㅎ,0.0
1807,근데 처음에 일본 아버님 겁나 멋지시다.....,0.0
1808,와 할아버지 앞손으로 상대 앞손 쳐내고 뒷손 스트레이트 미쳤다,0.0
1809,요즘은 백인들의 인종차별보다 흑인들의 인종차별이 더 심함,0.0
1810,굿,0.0
1811,우리나라에서는 가만히있는게 법을지키는거임,0.0
1812,"백인은 아시아인,흑인차별<br>흑인은 아시아인 차별<br>아시아인은.........인종차별 했을수 있겠는데.....사례를 들어본적은 없음",0.0
1813,우리나라 사람들도 동남아 에서 온 외국인 노동자들 차별해요,0.0
1814,저걸 ko시키네...,0.0
1815,음 흰색은 색이 아닌가요,0.0
1816,리치 거리 올때까지 기다린거임,0.0
1817,Ufc로 진출시키자<br>저 두분,0.0
1818,인과응보,0.0
1819,보자 보자하니까 보자기로 보이나,0.0
1820,어우 통쾌해 사이다다 진짜 👍👍👍,0.0
1821,웃긴 것은 아시아계를 흑인들이 차별한다는 것이지. 그래서 흑인들이 반인종차별 운동해도 별로 와닿지가 않는다.,0.0
1822,요즘들어 진짜 많이 웃었습니다^^감사해요^^,0.0
1823,K O 민폐는  바로 재워버리네  좀아팠겠네,0.0
1824,인종차별하는건 생각이 없는거지.,0.0
