,0
3218,1년8개월 장난치나
3219,저런 싸이코들이 젊은 여성들을 덮치면 어떻게 한다 ?  정답: 그냥 조용히 지난친다 도와주다 성추행범됨
3220,합법적으로 처리하게좀 하자 저거쳐넣어도 또저럴껀데
3221,정말 ㅈㅇㄱ싶어요 저런 못 된것들요
3222,저런놈들 공통점 안맞아서 그런다<br>뒤지게 맞아야 정신 돌아온다
3223,정신나간 놈
3224,저런거보면 참 유치원생보다 개념이없다
3225,법이약하닌까 별 미친것들이 판을치네
3226,정신병원 탈출했냐?
3227,얼굴 좀 까자...
3228,ㅋㅋㅋㅋ뒤질라고 진짜 아휴
3229,왜 내주변에는 없는거야? 5초면 기절각인데
3230,저런 새끼들 특 : 자기보다 덩치크고 힘 쎄보이는 사람 앞에서 말 잘 들음
3231,언제부턴가 맞는말을 해도 지들 입맛에 안맞으면 꼰대로 치부하는 문화가 생겨버렸어..20년뒤에는 어찌될지 아찔하다
3232,정신병자 사회생활 불가능 철저하게 무관심해야 한다
3233,와우 벌금 35만원?? 백화점에서 쇼핑또는 식당에서 소고기 사먹고도 남는돈이네ㅋㅋㅋㅋㅋㅋ
3234,네 한국입니다.
3235,첫번째 저런새끼들을 어린꼰대새끼 라고 하는거다
3236,저런건 맞아야함
3237,살려두면 비용만 처먹고 방해만 되는 개새끼입니다. 죽여 없애고 생각해봐도 됩니다.
3238,중국인줄...우리나라도 미쳐가는구나! 벌금 30배 물려야 한다..구속시키고!!!<br>코로나가 사람을 세레겡티의 날짐승으로 만들었구나! 테이저건으로 기절시킨후 격리시켜야..저런것들의 인권은 박탈이 답이다. 똑같이 아니 더 심하게 해줘야 한다!!!
3239,대한중국인가요
3240,법이 등신 같으니까 등신 같은 놈들이 살판난 거지
3241,내릴라고할때 뒤통수를 후려갈겼어야지
3242,어떻게 잘못된걸 잘못됐다고 말하는게 꼰대냐?
3243,대중교통 블랙리스트제도 도입해라 제발좀
3244,저란사람은대한민국에 없어야한다!
3245,한국놈이냐.  저놈 구속시켜라
3246,기절할때까지 뺨 쳐맞아야지
3247,남자라고 꼰대라고 욕하지 맙시다. 그냥 미친놈들일뿐
3248,벌금 35만원 내고 보복할텐데
3249,"제발 그냥, 정신병원에 집어넣자 쪼옴.."
3250,그냥 사형시키면 안 되나요? 일가족 몰살시키는 법 없나요?
3251,요즘 마스크 때문에 산소부족으로 다들 이상해졌나?
3252,저런건 처벌중에 주변에 그냥 범죄사실 도배했음 좋겠다. 수치심도 어짜피 없는데.
3253,모든 흡연하시는 분들이 그러는건 아닌데  자기 돈주고 피는데 뭐가 문제냐 하시는데 혐연권이 우선이에용 😥
3254,"오전 오후 이용 손님은 이나라 황제시다, 코레일은 상황의 엄중함을 고려할 때  경찰만 믿지 말고, 스스로 짜서 쓰레기들 단속좀 강화 하시라.."
3255,저렇게 난동 피하는 거  쌍방폭행 안할려고 일부러 말리기만 하는데 저거도 좀  맞아야 정신 차리는뎨 참
3256,자유의지로 거리를 다니게 해서는 안됨
3257,저런동물에겐 강력하게 대처해야 국민들이 경찰 검.판사를 그나마 신뢰한다
3258,내 앞에 있었으면 엎어치기해서 면상을 땅에 짓이겨버렸을거다 간접흡연이 피해주는건 유치원생도 아는 사실이다
3259,전교조 교육이 애들을 폐륜아로 만들고 있다!!!!
3260,구속수사해라 당장!!
3261,개새끼는 일단 패자
3262,여러분 우리와 같이 정상적인 사고 방식을 가진 인간들이 아닙니다 괜히 건들어서 피해보지 마시고 신고부탁드립니다 큰일납니다
3263,똘아이들사회에서완전격리좀시켜라
3264,법이 우수으니 아주 그냥 막나가는구나
3265,솜방망이 나라
3266,벌금이 저게 뮈냐? 천만원 정도  해야지
3267,저 자리에 있는 사람들 모두 피해자고 알게 모르게 트라우마도 생기게 될텐데..<br>강력한 처벌 좀 해주세요.
3268,생기게 될텐데라고 단정짓지 마셈
3269,잘못 지적하면 꼰대라고 하는데 <br>이제 꼰대라는 말에 당황하지 마세요.<br>그래 나 꼰대야 니 잘못 바로잡는다면 꼰대라도 좋아~ 하면 됩니다.<br>기성세대는 욕먹을 수 있는 용기가 필요합니다.
3270,아 ㅅㅂ 진짜 대가리 썩은 놈 밖에 없넼ㅋㅋㅋㅋ
3271,나만 이제 병신같음? 2년째 사건만 발생하면 피해자보다 가해자의인권이 존중되는.나라<br>모자이크 풀어주세요 <br>다른나라 범죄영상에선 여기는 피해자를 모자이크하고 가해자를 보여주네 ㅋㅋ!<br>이지랄 왜하는거냐 뭐 바뀜? 2년째 댓글은<br>바뀌질 않았네
3272,ㅋㅋㅋ  인물났내 인물났어
3273,처맞을라고..
3274,형벌이가벼우니 ㄱㅈㄹ을 떨ㅈ
3275,"어르신 존경합니다~<br>서로 자기한테 피해갈까봐 몸사리면서, 마땅히 해야할말도 못하는 새파란새끼들도 천지인데...뒤에서나 깔줄알지...ㅉㅉㅉ"
3276,말을 엿같이 한다 너는 그 새파란 새끼들에 안들어가나보다?
3277,그래도 결말이 훈훈하다 ㅎㅎ
3278,즁요한건 나같은 사람들 있으면 안한다. 선택적 분노장애 ㅋㅋㅋㅋㅋㅋㅋ
3279,방독면필수다
3280,이나라는 범죄자 인권이 우선인데...인간존중이 이상하게 통하느나라ㅅㅂ
3281,연기 많이 마신다고 피해 보냐고? 몰라서 묻냐 짜샤
3282,죵나 패야 벌벌 떨면서 오줌 지리지 빠따로 100대만 때리자
3283,이쯤되면 술과 담배를 마약물 취급하는 법이 생겨야지
3284,지하철 빌런들은 여전히 산소가 아깝다...
3285,저건 매너가 없는게 아니에요<br><br>아픈거에요<br>치료가 시급합니다
3286,열심히 지 키워주신 부모님 억장 무너지는거 생각하면 하려다가도 멈춰질텐데...
3287,솔직히 형량 많이 올려서 변호사 잘 써서 형량 줄어도 5년 넘을 정도로 합시다.
3288,정말 죽어야될새키들이 천지구나
3289,이런분들을 위해 벌금 1억원으로 측정하면 어떨까요? ㅎㅎ 그 돈으로 사회에 이로운데 쓰기 좋잖아요!
3290,젊은 놈들은 한 놈도 말리는 놈이 없네
3291,저런놈 모가 이쁘다고 모자이크 해주는지 참.. 이해가 안되네
3292,저분은 뭐랄까? 정신 장애인 같음 뭔말 해도<br>소용 없는듯
3293,정신과 전문의 입니다. 보통 이런 증상들은 ㅈㄴ 쳐맞으면 다 고쳐집니다 ㅡㅡㅋ
3294,처다만 보고 있는 사람들은 뭐냐
3295,넌 담배를 피지 말고 입에 처넣어 재떨이같은 입
3296,우리가 처음 겪는 일이라 당황해서 피하는게 일반적이니 앞으로<br>턱스크 25만원 벌금<br>흡연 5만원 이상 과태료.<br>그냥 바로 신고하면 됩니다.<br>벌금 물어봐야 정신차림. 타이를 필요없응
3297,벌금 35만원 이면 싸네요. 더해야 다시는 안그럴듯요
3298,진짜 아직도이런사람이잇네
3299,나아쳐먹고 할짓거리없어서 저러나 머저리같은 인간들 에휴 ㅉㅉ
3300,딱 없어보이네
3301,이런넘들 가두는 법좀<br>만들어야 하는것 아니냐?
3302,멋진놈이네 ㅋ
3303,아니 ㅋㅋㅋㅋㅋ가만히 있으면 누가 뭐라 하겠냐고 <br>이건 뭐 대놓고 &quot;저 욕해주세요 경찰아저씨 보고싶어요&quot;<br>수준이네
3304,처벌.? 벌금내면끝..아무거도아님 나라법이 워낙 좋아서  아무벌도 안받음
3305,1호선 부평에서 구로역 쪽으로 가는 막차 열차에서 <br>깡소주 마시던 할배 생각나네...
3306,저렇게 당당한데 얼굴 좀 공개하죠
3307,삼청교육대 없는 좋은시대에 살아서 행복한줄 알아라 인간말종들은
3308,술이 문제야 문제
3309,진상은 지들이 진상인걸 모른다. ㅋ 찌질한 놈들 뭐라도 된줄아는데 그래봐야 잔챙이 인생ㅋ
3310,저런것들은 걍 벌금 1억원 때려라. 그래야 정신차린다. 정신병자들 넘 많아..
3311,여기가  중국이냐<br>저런것들은 나한테 걸려야하는데..
3312,이래서 틀딱이라는 단어가 없어지지가않아
3313,노답이 신념을 가지면<br>일단 신고부터 하자
3314,세상이 미쳐 돌아가는구만 나도 꼴대지만  가릴땐 가린다 땟지하고 싶네
3315,담배피던 그 씹새 면상 갈기고싶다
3316,나이 서른줄에 중2병을 앓고있는 찐땈ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3317,법도없고 윤리도 없는 대한민국이네  판사새키들아  이거보고 있냐?  있으면 잡아다  빵에서  20년만살게해라  이런일이 생기나~ 대한민국 도그판새키들아
3318,법이 너내 살린다...저런거 봐도 어케할수도 없고.....괞히 관여하면 나만 연류되 피곤해...그냥 모른척하고 딴대가는게 갑인듯...
3319,존나 저능아 같다...
3320,정신병자ㄱㅅ들 졸라많네....미친..
3321,세상에 쓰레기들 참 많아...
3322,깡하나는 인정 멀쩡한거 같은데
3323,아랑곳하지않는게 존나어처구니없이 웃기네 ㅋㅋㅋㅋㅋㅋㅋ
3324,어이구 무슨 깡패도 아니고 완전히 날리난네<br>아니 무슨 백신이 있으니깐 마스크 벗어도 된다 와  깡패임 양심이 있어야지 무슨
3325,"진짜 빌런들 앞에다가 단소할배 최종 보스 넣어두면 꼼짝을 못할텐데 ㅋㅋ,, 단소맛좀 봐야 정신차리려나"
3326,별 거지 같은것들이 지하철에 많네!
3327,길에서 그냥 담배피는거 자체도 노약자들한테는 심각하게 좋지않습니다.<br>국가적 제도 법조치가 필요한 사항입니다.
3328,@김선호 당신이 길에서 피는 담배연기가 유모차 안에 아기 폐에 들어갑니다.. 그리고 안그래도 건강이 안 좋은 할머니 할아버지들의 폐로도 들어가구요.
3329,@김선호 술먹고 싶으니까 술집 많이 안만들면 길에서 술먹고 행패부릴거다랑 머가 다르죠ㅋㅋㅋ 담배를 피고 안피고는 자기의 선택인데 거기에 대한 복지를 국가에서 적극적으로 유치해줘야 하는게 당연하다고 생각하나요?
3330,흡연부스를 더 만들던가 흡연구역을 만들어주고 말해
3331,씨발 저런것들 좀 걸려라 요즘 스트레스 만땅인데 줘 밟아버리고 튀어줄게
3332,세상에서 제일 무서운 정신질환..
3333,저런 놈들은 턱 부셔도 이해해줘라
3334,진짜 영상 보는 내내 개빡쳐서 지건 갈기고 싶었다 ㄹㅇ
3335,우리나라 대한민국은 자유와 민주라는 것을 방종과 자기주관이라고 착각하는 자들이 많죠 이래서 강한 민주주의가 필요합니다
3336,@c Kim ㅇㅈ 남의 말을 들어쳐먹을 생각을 안하고 그냥 듣기싫으니까 꼰대타령함 나도 20대지만 요즘 진짜 머리 장식인 20대 개많다
3337,@성이름 빙신인가...
3338,@성은규 빙신인가..
3339,"@성은규 ㄹㅇ ㅋㅋ 대한민국은 자유 민주주의, 북한은 인민 민주주의 이것부터 모르면서 자꾸 민주주의 ㅇㅈㄹ ㅋㅋ 제대로 된 법과 타당한 처벌이 필요한 거지 민주주의가 왜 나옴 ㅋㅋ 나라 안에 또 나라만들 작정인가 ㄷㄷ"
3340,법치주의가 필요한거지 여기서 갑자기 민주주의가 뭔말?
3341,중국인인가
3342,이런새킨 다구리까야는데
3343,저런 새끼들은 그냥 패도 법작 처벌 안받게 하는 법 만들었으면 좋겠다.
3344,모자이크는 왜 하는겁니까<br>저 거지같은 모자이크 없애는 법 만듭시다 현행범에 뭔 인권이냐고
3345,"꼰대드립치기전에 자신의 개념탑재 여부 점검을 먼저하고 해라 젊은것들아!! 가만보면 자신은 개념 안드로메다에 보내놓고 잔소리하면 앞에서건 뒤에서건 꼰대드립치는넘들 정말 한심하다,<br>그냥 니들 썩어빠진 개념에 무관심한 사람보다 잔소리라도 해주는 이가 더  용기있고 감사한사람인지<br>당시에는 몰라도 시간지나면 알게된다"
3346,저사람 존나 도덕이라니 ㅋㅋ 만약에 지 실수로 지하철 불나면 책임 어케질랴냐 ㅋㅋ
3347,모자이크좀  없애야  젊은섹이가  저런개종자는  🌎밖으로  법이약하니   제발  종신형으로  처벐해야
3348,ㅋㅋㅋㅋㅋㅋㅋ 법원이 제일 쓰레기네 ㅋㅋㅋㅋ 앉아서 점잖게 쓰레기짓 ㅋㅋㅋ
3349,미친놈
3350,인간  탈을 쓴 짐승보다 못한 악마들이 너무 많아..
3351,영상 수준하고는 ... 사례모음이 한방향이네...ㅉㅉ
3352,미틴놈은 일본으로
3353,첫번째 인간은 약물검사도 해봐라<br>그리고 처벌이 벌금35만 장난하나
3354,저런놈들 엘굴을 가리지말라니까? 물리치료가능하다
3355,뉴스이자식들도 이때다싶어서 바로올리네 ㅋ
3356,마지막에 나온놈 1년8월 이면 초범은 아닌가보네ㅋㅋ
3357,미친놈들..
3358,저런새끼는 현장에서 ㅈㄴ패도되게 법으로 만들어야된다
3359,강한자만 살아남는 대한민국 지하철 ‘클라스’
3360,법 이  유치원 수준 정도 인데  저러고  하지  <br>해외  면  바로  교도소 혹은  벌금  500만 ~1000만 가는데
3361,찐따 ㅋㅋ
3362,이런 미친 어이가 없네
3363,에휴
3364,왕복 3시간에도 자차끌고 다니는 이유 중 하나
3365,니킥으로 강냉이 5개 외르르
3366,폐암걸려 뒤저부러라!!!
3367,불이라도나면 다죽는건데 살인미수로 처벌하라
3368,다 잡아 쳐넣어야해 세상 무서운지 모르고 나대는 섹히들
3369,존나맞아야함
3370,전철안에서  저런 비상식적인 행동으로 주목받고 아무도 제지하지않으면 마치 자신이 이긴양 우쭐해지나봄. 제발 산속에서 혼자살길..
3371,신상공개하자 저런놈은 아으
3372,아마 일베상도 쓸엑이족 일거다
3373,폭행으로 징역ㅋㅋ꼴좋다
3374,아이고 35만원  저기요 나라는 세금 쳐먹엇으면 놀지말고 일하고 진상들은 재발 나이 쳐먹고 그러지 맙시다
3375,나 놀러다닐때 남2여2로 이렇게 무리지어서 다니는데 옛날에도 이렇게 같이 다니다가 버스에서 담배피는 사람 봤었음. 그때 남자애 한명이 &#39;&#39;야 내가 이거 tts로 &#39;담배 ㅈㄴ 피네 ㅅㅂ&#39; 계속 반복 할테니 너가 담배 안좋은 성분 검색해서 읽고 너는 뭐 대충 공공으로 피해주면 받은 징역같은거 찾아서 읽고 또 너는 유튜브에서 금연 영상 틀어봐라.&#39;&#39; 라고 해서 미쳤냐고 난리치다가 그 남자애가 &#39;&#39;남자가 둘이 있는데 뭘 쫄아ㅋ&#39;&#39; 해서 그냥 에휴 하고 놔뒀다가 상황이 점점 심해지고 있기도 했고 근처에 다른 어른들도 많고 나도 한번 궁금해서 남은 애들 꼬셔서 어찌저찌해서 했는데 아저씨 당황해서 욕 겁나하고 버스 안에 사람들 초토화 되서 그 담배피던 아저씨 욕 겁나 하면서 바로 내렸던 일 있었음ㅋㅋㅋㅋㅋㅋㅋ
