,comments,sentiment
2098,예술하던 두 남녀가 조용하고 한적한 곳에서 자리잡고 본인들 각자 일하면서 살아가는 늬낌의 소설을 보는 기분이야,
2099,요정 여신 공주,
2100,어쩐지 익숙하다 했는데 오늘의 집 집들이로 인상 깊게 봤던 집이네요 집주인 쥴리님과는 가족이신가요 예쁜 브이로 그 잘 봤습니다 힐링했네요 ㅎㅎ,
2101,언니 너무 궁금해서 그런데 직업이 뭐에요,
2102,프랑스에 가게 된 이유 같은 거큐앤에이 찍어주셨으면 좋겠어요 너무 궁금해요 ㅠㅠ,
2103,의류 브랜드 파리 현지 매장 오픈 때문에 출장차가셨대요,
2104,공주님이 아니라 여왕님 영상보는 것만으로도 맘ㅇㅣ 평온해질 수 있다는 걸 느꼈습니다 목소리마저 넘차분하시고 맘이 편안해져요 웬만한 저리 가라,
2105,저런 집에서 살면 하루하루가 새롭고 행복할 거 같아,
2106,이 언니 나랑 다른 세계에서 살고 있는 것 같아,
2107,감성 지리네,
2108,알고리즘에 선택받았다,
2109,이 사람 뭐 야 대박이다,
2110,안녕하세요 영상 잘 보고 갑니다 너무 좋은 영상 보고가요,
2111,꺄 프랑스 시골에서 넘한적하고 힐링되는 일상이에 요 한국에서도 내화님 야옹이들과 일상 꼭 보여주기 약속해줘요,
2112,천상여자다,
2113,이게 뭔 일 이래 요ㅋㅋㅋㅋㅋ 하얘들 낮 잠재우고 엉망진 창 거실 서우연히 보다 띠용 햇네요 ㄱㄱㄱㄱㄱㄱㅋㅋ,
2114,디즈니는 당장 이 한국산 프랑스 공쥬님을 프린세스 라인에 합세시켜 라ㅠㅠㅠㅠㅠㅠ,
2115,진짜 대박이 다 프랑스가 서 살고 싶어진다,
2116,목소리부터 동화 속 공주임,
2117,분위기 대박 ㅠㅠ 얼굴 영상에 비춰주세요 ㅠㅠㅠ 엉엉,
2118,프랑스 시골은 저의 로망 내화님 영상보며 대리만족하고 가요 넘감사해요,
2119,보는 내내 영상미에 푹 빠져들었습니다 앞으로도 좋은 영상 많이 부탁드려요,
2120,세상 참죠 아졌다 방구석에서 프랑스 도 보고,
2121,우와 알고리즘에 떠서 올라온 영상 다 봤는데 리틀포레스트 같은 영상 미 넘치는 영화를 본 느낌이에 요 목소리도 넘나 좋으셔서 나레이션도 꿀이네 요혹시 여유 있으실 때 헤어나 뷰티 쪽 영상도 부탁드려도 될까요 ㅜㅜ 스타일링이 넘나고 풍스럽고 엘레강스 하셔서 참고하고 싶어요 ㅜㅜ,
2122,뭐야 뭐야 왜 당신들만 보고 있었어 ㅜㅜ 누가 나한테 이제야 알려주냐고,
2123,공주 다 너무 예뻐요,
2124,헛 여기 동화 속 나라 아닌가요,
2125,영상에 나오는 모든 것이 다 너무 아름다워요 유튜브가 참 좋네요 서울에서 프랑스의 아름다움을 볼 수 있다니,
2126,어떤 일을 하시는지 궁금해요,
2127,동화책 보는 것 같아요방구석에서 폰으로 이런 아름다운 영상을 보게 되다니 알고리즘 아고마워ㅎㅎ 근데 제가 예전에 스위스 여행 간 적이 있었는데 3일까지는 재밌고 눈 호강하고 좋았는데 그 뒤부터는 넘심심하더라구 여ㅡㅡ밤 8시만 되면 세상 껌껌하고 할 것도 없구 프랑스 시골 마을 생활은 어떤가 요지루하진 않으신가요,
2128,공주님이 프랑스 시골에 놀러 온 느낌이예요 이런 소소한 일상들이 너무 좋아요 ㅎㅎ 오늘도 영상 잘 봤습니다,
2129,배경과 비주얼대박,
2130,결혼해서 그곳에서 사시는 거예요 알고리즘 타고 왔는데 영상 아무리 찾아봐도 자기소개나 설명이 없네요,
2131,아니언니 초면인데 그냥 사랑해요,
2132,제정서에 잘 맞는 브이로 그 채널을 찾은 것 같아 요 너무 아름다우 신 모습으로 꿈같이 사시네요 멋져요,
2133,저하녀로 고용해주세요,
2134,옷 만드시는 거 같아서 혹시 디자인 관련 학과 나오셨나용,
2135,블로그들어가 보고 싶어요 가르켜주세요,
2136,쥴리님은 뭐 하시는 분이 길래 집을 이리 이쁜 데서 사나요,
2137,뭐야이게 가능한 거였어,
2138,제가 느끼는 감성과 너무나도 잘 맞네요 잘 보고 감성충만 하고 갑니다,
2139,댓글보니까 내화님 영상 알고리즘 당첨되셨나봐 여 역시 유튜브도 알아주는 천사,
2140,알고리즘에 우연히 떠서 순식간에 다봐버렸는데 진쫘 무슨 명화 속에서나 보던 장면들을 보는 것 같구 아직도 믿기지 않아 요근데 젭 알 영상 더 길게 길게 해주세요 넘무감질 맛나여글 고 내화님 진 촤모네의 그림 속에 나오는 여인 같아 요진쫘 분위기 어쩔꺼에 요ㅠㅠㅠㅠ,
2141,너무 힐링이에 요자주 올려주세요 파리가 고 싶은 마움 여기서 해소합니다,
2142,너무 하얗고 예쁘고 그냥 멍하니 보게 되네 여ㅜㅜㅜㅜㅜㅜㅜㅜ 힐링되는 느낌이예요,
2143,언니 진행 안 하시나요오,
2144,와 내화님 항상인스타로만 봤었는데 이제 유튜브도 보러와야겠어요 대박 그냥 미술관에 있는 유럽풍 그림의 그 자체이신 거 같아,
2145,프랑스는 어떤 이유로 가셨는지 여쭤보아도 될까요,
2146,알고리즘을 통해 우연히 보게 됐는데 본인 남잔데 영상에 나오는 남자분왤케멋 있지 ㅋㅋㅋ 만화 찢고 나오셨네요 ㅋㅋㅋ,
2147,너무 너무 아름다워요 풍경도 주변에 보이는 가구나 접시 그리고 취향 저격이 쁜 옷들도 어쩜고양이도 있어 저두 저렇게 살구 싶어요 ㅠㅠ,
2148,와 알고리즘 감사합니다ㅠㅠ 영상 틀고 20초 만에 바로 구독 그냥 내 취향집합체 ㅠㅠ,
2149,아니 내 화요정 잠깐 본 미션에 삼겹살 없었는데 처음부터 신나게 삼겹살 집어 들어서 놀래짜나 옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내화요정 다른 것도 신나게 담겠구나 생각했는데 의외로 군것질은 잘 안 하네요 김밥은 옆구리가 터져도 맛있지요 처음 말아서 한쪽으로 쏠린 제김밥보다는 굉장히 잘 마는 편,0
2150,초코릿 향나는 티 정보 궁금해요 ㅠㅠ,
2151,언니 영상 더 주세요 볼 때마다 빠져들어요,0
2152,알고리즘 칭찬해,
2153,모두가 바쁜 서울에 살아서 그런지 뭔가 힐링된다,0
2154,알고 보니까 이 언니 요정 아니냐 구ㅠㅠㅠㅠ사람 일리 없어,0
2155,목소리가 어디서 맘ㅎ이 들어본 목소리했는데 뭔가 손예진 배우님이랑 비슷한 거 같아욥,0
2156,내화님 고양이들 많이 보고 싶어요,
2157,빵꾸똥꾸,
2158,진짜 영화 같아요,
2159,마지막에 흐르는 팝송제목과 가수 궁금하네요,
2160,맛만 있으면 됐죠 ㅎㅎㅎㅎ,0
2161,혹시 초콜릿 향나는 차 이름이 뭔지 알 수 있을까요 초콜릿 쳐돌이인 저한테 몹시 필요할 거 같아 요퓨ㅠㅠㅠㅠㅠ,0
2162,세상이 아름다워 보여요 언니,0
2163,재밌 다ㅎㅎ,
2164,아씨ㅋㅋㅋㅋㅋㅋㅜㅜㅜ나 해외이런 거 보니까 저런 집무서움 ㅜㅜㅜㅜ 막폴터가 이스트 현상 일어날 거 같구 그럼 ㅋㅋㅋㅜㅜㅜ근데 집이 쁘긴 이쁘네 여ㅋㅋㅋㅋ,
2165,그저 신기하다와 영상보는데 황홀하네,0
2166,알고리즘 진짜 고마워 이런 힐링 채널을 발견하게 해주다니 혹시 블로그 주소 알 수 있을까요,0
2167,내화감사합니다,
2168,더보기란에 적어 두었어요,0
2169,브이로 그자주 올라와서 행벅해 여,
2170,꿈같은 일상을 살고 계시네요 ㅠㅜ 자주 보고 싶네요,0
2171,으음이 낯선 우아함 알고리즘 덕에 만나게 됐네요 오늘 하루 저도 우아해져 볼까 해요 남편과 아들이 뭐라 할지,0
2172,공주님 같아 요 ㅠㅠ,
2173,진짜 한순간 한순간이 그림 같고 너무 힐링된다,0
2174,원피제 취향이예요 영상 너무 부드러운 느낌이네요,0
2175,진짜 힐링되 요 기분 좋아지는 영상 유튜브 오래오래 해주세요,0
2176,마늘이랑 양파 저렇게 작게 들어있는데 되게 ㅎㅎㅎㅎㅎㅎㅎ,0
2177,목소리도 넘이쁘공 너무 좋네요 보는 내내 힐링 ㅎㅎ 많이 올려주세 용 ㅎㅎㅎ,0
2178,성에 사는 공주님 같아 요 프랑스 일상 너무 멋지네요,0
2179,왜 말랐지,
2180,ㅇㅅㅇ,
2181,내화님 큐엔에이도 해주시면 안 되나요 ㅠㅠ 언니의 는 너무 듣고 싶어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,
2182,내화해주세요 ㅠㅠ,
2183,저 시작하면 끝이 없는데,
2184,뭐야이게 알고리즘에 끌려왔는데 분위기 무엇이야 내 심장 어디갔지,0
2185,브이로 그다보고 블로그까지 정주행 중인 나언니 절 봐서라도 자주와 주세요 헉헉,0
2186,넷플릭스 필요 없네 내화님 영상 보면 되겠구만,0
2187,어이쿠 사랑합니다,0
2188,구독자가 하루마다 확확 오르는 거 보니까 내가 다 행복하다,0
2189,저는 얼떨떨,
2190,알고리즘 타고 왔는데 일딴 무튼 존 나이쁜데 목소리도 존 나 좋고 뭐지 이 언니 저런 삶을 위해 태어난 언니 같음 암튼 존 나 좋네요 ㅜㅜ 아름답 다목소리 좀 만 크게 녹음해 주시면 귀살살 녹을 거 같네요 햐저 언닌 어떤 삶을 사는 거야 뭔데 존 예고 그로냐 징쨔이 뻐가지고 구독 누르고 갑니다 요ㅜㅜ,
2191,내화님 요즘 영상 많이 올려주셔서 너무 좋아요 블로그보다 유튜브 더 많이 올려주세요 ㅠㅠ이 분위기 때문에 유튜브 찾아보는데 더 많이 올라왔으면 해서 아쉬워요 ㅠㅠ,0
2192,다른 나라가 아닌 프랑스로 자주 출장 가야 하는 이유가 궁금해 요댓글로 봤어요 ㅎㅎㅎㅎ그리고 메이크업 영상도 올려주세요 ㅠㅠㅠㅠ제발제밯요 ㅠㅠㅠ자주 쓰는 립들 소개도 해주세요,0
2193,와저 이런 감성 너무 좋아하는데 언니 진짜 프랑스성에 사는 공주 같아 여사랑해여,0
2194,우와 진짜 공주님 브이로그 같으시다,
2195,내화님도 영상도 너어무 예뻐요,
2196,한국은 언제 들어 오세용 프랑스는 코로나 안심각한 가유ㅠㅠㅠ,0
2197,요기도 비슷해 요 한국 곧 들어가요,
2198,헉 언니 진짜 왜 이렇게 예쁘신 거죠 영상 분위기며 집이며 풍경이며 언니용 안이며 목소리며 진짜 너무 제 스타일 앞으로도 영상 계속 올려주세요 벌써 영상 정주행 다햇다구여,0
2199,폭풍업로드 부탁드립니 다 알고리즘 타고 왔는데 영상 너무 취향이에요 떡상각,0
2200,와 진짜 공주 아니야 대박이다,
2201,영상 분위기 미쳤ㄴㄴ다,0
2202,ㅋㅋㅋㅋ 김밥 너무 귀엽다 흑흑 저 두 해주세용,0
2203,07초 같은 7분 ㅠㅠ 앞으로 더 많이 올려주세요,0
2204,알고리즘에 따라 왔어요 영상 잘 봤습니다 하늘과 샤도도 너무 아름 가운 곳입니 다 목소리도 편안하니 듣기 좋아요,0
2205,전생에 돌봤던 공주님이 생각나 효공주님,0
2206,오늘 아침을 내화님 새 영상과 함께 해서 마음도 차분해지고 평화로워졌어 요 감사합니당,0
2207,꼭 한번 댓글 남기고 싶었는데요 다른 인플루언서들처럼 판매의 목적예를 들면 의류 쇼핑몰을 하면서 인기가 많아지면 팬심을 이용하여 이득을 추구갑자기 다이어트 식품을 판다던지 화장품을 판다던지 효소분명 내화님도 제의가 왔을 텐데 말이 죠저는 내화님의 외적인 부분도 매우 좋아합니다만 그런 이득을 취할 수 있는 일들을 하지 않고 꾸준하게 본인이 좋아하는 감성의 퀄리티의 의류들만 고집하는 게 가장 멋있어 보여요 그래서 더더욱 내화님의 옷들도 믿음이 가서 구매하구요 아름다 운외모뿐만 아니라 그런 부분이 참 현명하신 것 같아 꼭 닮고 싶습니다 참 멋지세요,
2208,갬성오지네,
2209,여왕님 오늘도 고귀하고 신비롭고 아름다우 시군 요 너무 짧아 아쉬운 다음 영상은 30분으로,0
2210,419419 애용,
2211,진짜 동화 속 공주 같아 요동화 한편 뚝딱 ㅠㅠ 내화님 같은 삶살고 시퍼요,0
2212,우와 진짜 공주님이신데요,
2213,안녕하세요 내화님 브이로 그 영상들을 진짜 싫어하는 편인데 처음으로 집중해서 본 것 같네요 앞으로도 예쁜 영상들 많이 올려주세요 흑흑ㅠㅠㅠㅠㅠㅠ그리고 언제 한번 질문받아서 큐앤에이도 올려주세요 ㅠㅠ,0
2214,와목소리 미텨따 이 언니,0
2215,내가 공포영화를 많이 봤나다락열 때 귀신 나올 것 같은 생각밖에 안 들어ㅠ,
2216,영상보구 있으면 너무 마음이 편안해 지구 좋아요힐링 타임,0
2217,큐엔에이 찍으실 생각 있나 여궁금한 게 너무너무 많아요,0
2218,630630쯤에 나오는 노래 뭔가 요ㅜㅜ,
2219,안녕하세요 알고리즘으로 우연히 내화님을 보게 되었어 요인 스타도 보니 예쁜 옷들을 만들어 파시는 것 같은데 프랑스에 계시면서 한국으로 배송은 어떻게 하시나요옷 샘플을 만들고 국내 공장에서 만들어 배송이나가는 건가요 호기심이 많은 사람인데 정말 궁금해서 여쭤봅니다 동화 같은 곳에 사시네요 멋있어요,0
2220,제가 쭉 프랑스에 있는 게 아니라서 요 좋게 봐주셔서 감사해요,
2221,내화님 영상색 보정 편집은 뭐로 하시나요어플 프로그램 궁금해요,
2222,루마 퓨전 사용합니다,
2223,인스타그램으로만 뵙다가 유투브에서 보니까 넘넘반갑 내요 얼굴뿐만 아니라 목소리까지 너무 이쁘고 매력적이 시네 요브이로 그 자주 찍어서 올려주세용,0
2224,진짜루 소설에 나오는 몰락한 귀족 같아요,
2225,몰락한 귀족 ㅋㅍㅋㅍㅋㅍㅋㅍ,
2226,ㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋ네,
2227,갬성낭낭하다가 김밥 말아먹는 게 ㅔ 넘웃 김감성 와르르 멘션 됌ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2228,엔틱함이 이런 느낌이구나 저고양이는 가족이 없나보네요 ㅠ 잘 챙겨주시길 ㅠ,0
2229,언니 어떻게 목소리까지 공주예 요ㅜ,
2230,프랑스 귀족 공주님의 일상을 보게 되어 영광입니다,0
2231,알고리즘 타고 왔는데 갑자기 이 세계로 소환된 기분 ㄹㅇ 너무 딴 세상이라 초현실적으로 느껴지는 브이로 그였네요 이렇게 사시는 분도 있구나 그저 신기,0
2232,재밌 다 너무 재밌어 요 자주 올려주세요,
2233,쵐기름을 발라야디이 흐엉그 뢔야 잘 썰리디흐엉,
2234,챔기름다 써버렸어 유엉엉ㅇ,
2235,내 롤 모델이라고 해도 과언이 아님 ㅠㅠㅠㅠㅠ너무 멋있고 그냥 완벽 그 자체 사랑합니다,0
2236,동화 속 아닌가요,
2237,언니 큐앤에 이해주세요 꼭이요,
2238,아두 분 정말 성배경이랑 잘 어울려 요 앞으로 데이트 영상도 많이 보여주세요우아하되 위트도 장착한 모습 ㅎㅎ 잘 봤어요,0
2239,몇 년 전 페북에서도 뵀었는데 이렇게 유튜브 도 시작하신 줄은 몰랐어요 페북에선 어떻게 사람이 저렇게 생기고 저렇게 입을까 했는데 지금 보니 그냥 사람이 아니셨네요 앞으로도 잘 보겠습니다 좋은 영상 부탁해요,0
2240,대박이 다 진짜 공주님 아니 신지,
2241,파리의 의인화 내화 내화의 화는 꽃화가 확실해요,0
2242,와 내가 진짜 좋아하는 온도 무드 다가졌어,0
2243,시골집에서 살고 싶다가도 벌레 생각하면 또 아닌데 거긴 어떤가요,0
2244,요기도 벌레 많긴 해요,
2245,너무 좋아요 짧지도 길지도 딱 보고 힐링하기 좋아 여프랑스는 시골이 매력적이예 요저도 한 달 시골에서 살았었는데 아직도 잊지 못해 여,0
2246,이슬만 먹고 사는 줄 알았는데 삼겸살 김밥이라니,0
2247,내화님은 전생에 진짜 공주님이였을 거 같아 내 촉이 그렇게 말해주고 있어,0
2248,와 미쳤다대박이 다 저런 감성 속에 사는 사람이 있구나 감성 가득한 영화에 나오는 사람인 줄 날았네,0
2249,프랑스에서 계속 사시는 거에요,0
2250,알고리즘 떠서 바로 구독 ㅠㅠㅠㅠ 힐링 영상이에 요 정말 류쵝오,0
2251,이 사람 전과자인데 죄목은 심장 폭행죄,0
2252,우와 ㅏㅏㅏ 넘우아 하구 멋져 용 내화님 영상 보면 힐링되고 눈이 맑아지는 것 같아용,0
2253,공주님이랑 왕자님이 네 유투브가 좋긴 좋네 공주님 왕자님 일상도 볼 수 있고 이쁜 공주님 왕자님 오래오래 유투브해주세요,0
2254,아니 공주님이세요 진짜 동화 같다,
