,comments,sentiment
720,펜트하우스 결말 주석 겸과 심수련은 같이 액션 배우가 된 다 씁하,0.0
721,시즌1 때 왜 뜬금 없이 민설아 괴롭히는 장면이 나오는 건지 의아했었는데 역시 순옥 킴 빅픽쳐,0.0
722,석경이는 진짜 어 딜 가도 살아남을 듯 대단해 진짜로,0.0
723,석경이 쓰레기통 뒤져서 먹는 거 나오려나,0.0
724,석경이 도 불쌍하다 솔직히 나라도 엄마가 친 엄마 아니면 저리 행동할 것 같은데 설아도 솔직히 철 없는 석경이 가 봤을 땐 그냥 고아에 수석 입학한 걸림돌이라고 생각해서 괴롭힌 거 같은데 누가 엄마가 친 엄마 고 설아가 자기 쌍둥이 언니인 줄 알았겠어 ㅋㅋㅋㅋ,0.0
725,석경이가 에이스임 연기 제일 잘했따,0.0
726,안쓰럽네 ㅠㅠㅠ,0.0
727,아니 어제 ㅋㅋㅋㅋㅋㅋ 언니는 살아있다랑 펜트하우스 합쳐져 가지고 막장을 끝을 달리는 꿈 꿧 음,0.0
728,자기 친 언니한테 모욕 주고 괴롭힌 걸 알았으니 멘탈 개털리겠네 이 따 우리 언니한테 초코에몽 사줘야겠다,0.0
729,첫 올림픽 출전에 메달을 따 다니 정말 대단하십니다여서 정 선수 때문에 우리나라 체조는 앞날이 밝을 듯 하네요,0.0
730,7711591159 이 심부름센터 직원이 조 비서보다 일을 훨씬 잘하는 듯,0.0
731,아빠가 원하는 거 했을 때 아무것도 해주지 말라 하겠지 했는데 아무것도 해주지마해서 역시 그럴 줄 알 아씀,0.0
732,난주석 경이 그래도 복 받았다고 생각한 게 민설아를 주단태가 데리고 왔으면 계속 살아 있었겠지 석경이가 민설아 처지로 죽게 되는 건 아니더라 두가난하게는 살 지 않았을까 하긴 민설아를 데려왔어도 주 단태가 진짜 미 친 놈이라 학대를 해서 불행하긴 ㅇ했었겠다 그냥 민설아만 불쌍해 ㅠㅠㅠ,0.0
733,석경이 뭔가 천 서진이랑 닮아지는 것 같음,0.0
734,설아 석경이 둘 다 각자 가정에서 이용 당했었네,0.0
735,그래도 벌은 받아야지,0.0
736,77406406 뒤에 사람들 응원하는 거야 ㅋㅋㅋㅋㅋㅋㅋㅋ 왜 허공에 주먹질하고 있어 ㅋㅋㅋ,0.0
737,그럼 주석 경과 민설아의 엄마가 심수련이여,0.0
738,석경이 국정원가도 되겠다 야 ㅋㅋㅋㅋ,0.0
739,77150150 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ오글,0.0
740,썸네일 저렇게 보니까 셋이 외적으로 풍기는 이미지가 좀 비슷한 거 같기도,0.0
741,7725352535 미친 뒤에 사진에 되어 있는 얼굴 다 죽은 거임 그리고 피 묻은 채로 서 있는 것도 시 체인가,0.0
742,아빠가 원하는 거 했을 때 아 안 돼 이랫는데 아무것도 해주지 마하니까 사이다식도에 틀어 부은 것 같앗음,0.0
743,그림자가 없다는 말 뭔가 복선이 지 않을까,0.0
744,77743743 해리포터 움직이는 사진이냐고,0.0
745,스포 뭐임,0.0
746,근데 그럼 혜인 이 방으로 바꾸라 시 켯던 방은 다시 석경이 방 되는 건가,0.0
747,지금 보니 둘이 닮았다,0.0
748,진심 주석 경 운동신경 장난 아니다 차라리 음대 말고 체대를 들어가는 게 더 나을 듯 저 정도면 기본 운동 신경도 꽤 상당히 좋을 거 같다 웬만한 운동 좀 하는 애들 거의 다 바를 듯,0.0
749,화요일에 클립 영상 보는 거 국룰 아닌가요,0.0
750,설아는 수련 얼굴 쏙 빼닮았고 석경이는 수련 피지컬 쏙 빼닮음,0.0
751,7723112311 죄책감 엄청날 듯 어케,0.0
752,그래서 석경이만 때렸었구나,0.0
753,오늘 게임 멋 있었습니다 다음 경기도 우리 대표팀 선수들 기대할 게 용 화이팅,0.0
754,9회 말만 본 사람이 승자 그건 나야 빠둠빠,0.0
755,깝 죽은 되는 것이 아니라 대는 것입니다 두 분 아무튼 오늘 역전 너무 통쾌했네요 ㅋㅋㅋㅋㅋ,0.0
756,소름돋네 08년도 군대 생활할 때 중대장 닮았다 ㅡㅡ,0.0
757,팍 플레이 시청자가 이 채널을 시청합니다,0.0
758,아흐 줘 팰 수도 없고 진짜 ㅋㅋㅋㅋㅋ,0.0
759,뭐 야 찐인데 댓글이 업네,0.0
760,와 개똑똑하네,0.0
761,근데 여기서 중요한 건 간부들은 이 미 부조리 다 알고 있다는 거,0.0
762,예상했던 시나리오다,0.0
763,진짜 다른 의미로 사악하네 저런 게 들어와서 군대 흐리는 거임,0.0
764,조패 고 갔다 오는 게 나을 수도 있겠다,0.0
765,00050005 아 나 3 생활관인데 개 놀랬네,0.0
766,나만 윤모 불쌍 하나 물맞을 때 목소리도,0.0
767,진짜 빡칠만하다 저건 발,0.0
768,제 모하냐,0.0
769,부들대긴 ㅋㅋㅋ 정곡을 찔렀나 보네 재수에 대해 자세히 도 아는 구만 ㅎㅎ 휴대폰도 자주 못 볼 텐데 힘내 친구야,0.0
770,또 자기 3수하는 거 알려주고 싶어서 자기 혼자 재수 얘기 꺼내 네 ㅋㅋ 재수학원에서 공부는 안 하고 선생 몰래 유튜브 키고 댓글 쓰는 꼴 보면 안 쪽팔리디,0.0
771,콜라 학력 콤플렉스 있나보네 재수 잘 치뤄라 친구야 무지성 악플 그만 달고 다니고,0.0
772,ㅋㅋ 지가 먼저 학력 꺼내놓고 선 자기 학력은 내 놓지도 못 하노 ㅋㅋ,0.0
773,빨리 다음 화 빨리 다음 화 빨리 다음 화 너무 너무 재밌고요,0.0
774,누가 우리 부대 얘길 제보했냐,0.0
775,540540 엥 이 때 안 맞았는데 맞았다고 진술한 거예요 그래 놓고 자기는 책 보면서 과자 먹고 사이다 제 발 기대할게요 제발,0.0
776,401401 딴 건 모르겠고 분대장까지 일어나 있는데 어디 이 등병이 미쳐가지고 진짜 씹폐급이 네ㅋㅋㅋ,0.0
777,631631 이 거 보고 안 빡칠 수가 있음 ㅋㅋㅋㅋ,0.0
778,조회수부터가 그냥 ㅋㅋㅋㅋ,0.0
779,안타낍네요젊은 분도 아닌데,0.0
780,노지 밭농사 답이 없지요 750평에서 얼마나 나올 까요 적어도 2000평 농사는 지어야 먹고 살지요 근데 둘이서 이천평 농사 부지런 해야 합니다 한쪽이라도 게으름 피우면 망합니다,0.0
781,주택 세월가면 돈 먹는 하마입니다 옥상 누수 잡아야 죠 싱크대 갈아야죠 마루 바닥 들고 일어나 기 시작하죠 욕조 타일 사이 실리콘 색 깤 변하죠 보일러 물 새죠,0.0
782,시골 전원생활을 할려면 주방 요리사 한 명 채용하고 정원사 농사지을 일꾼 몇 명 채용해서 시 골 가야지 혼자 다 한다는 건 욕심이지,0.0
783,귀농은 힘들고 그냥 힐링하면서 사는 것은 찬성,0.0
784,일본에서 가능하면 백신 맞고 와,0.0
785,한국에서 활동했으니 그리워서 그랬겠죠,0.0
786,지금까지 잘하고 있었어요 잘 하실 겁니다,0.0
787,어서 돌아오세요,0.0
788,음악 잘 쓴 다 ㅋㅋ,0.0
789,빨래는 제가 해드릴게 요 얼른 오세요 ㅋ,0.0
790,환영해요어서와 용 잘 때 없으면 우리 집 화장실에서 재워줄 꼐요,0.0
791,만나고 싶어 보고 싶어 이 뻐 죽겠엉,0.0
792,그동안 남의 나라에서 고생 많았소,0.0
793,비자 해결되서 언제든 가족 분들 볼 수 있음,0.0
794,항상 응원 드려요 리스펙,0.0
795,ㅋㅋㅋㅋㅋㅋ 여기서보다니,0.0
796,돌아온 일본인 많아요 다들 활동하느라 바쁘더군요,0.0
797,이 분은 한국으로 출국 아닌가 ㅋㅋㅋ,0.0
798,상우 댓글마다 커버치느라 바쁘네ㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
799,응 다른 식구들도 다 같이 와요,0.0
800,공감하지만 현실적으론 거의 불가죠,0.0
801,욕하고 물 뿌린 건 선 넘었네,0.0
802,아빠 찬스 쓸 때다,0.0
803,문제는 소 잃고 외양간 고치는 거,0.0
804,ㅋㅋ 근데 재미를 보자면 충분히 가능성이 있기는 함 ㅋㅋㅋㅋ 하지먼 리얼리티를 생각하면 안 될 가능성이 높고 ㅋㅋㅋ,0.0
805,00430043 팔 구르는 디테일까지 그냥 거를 타선이 없다,0.0
806,디테일 너무 좋고,0.0
807,ㄹㅇ 이거는 성장했다는 걸 잘 보여주는 듯,0.0
808,선 댓 후 감상 후회되는 선택,0.0
809,오늘 느낀 점 기억력이 다들 대단하다,0.0
810,와 5분도 안 돼서 1만회가 넘었네 여,0.0
811,썸네일 보자마자 개킹받네 ㅋㅋ,0.0
812,볶음면 위에 체 다치즈 올려서 먹으면 환장함,0.0
813,아무리 그래도 불닭보다 맵지 않을 거 같은 데,0.0
814,나만 신볶 맛있나,0.0
815,물 넣고 끓이면 그냥 신라면인가,0.0
816,굴리는 거 아닙니다 볶이는 겁니다,0.0
817,신라면 애용자인데 신라면은 그냥 오리지널 드세요 볶음면 기대하시고 드시면 실망 진짜 많이 합니다,0.0
818,적당히 먹을 만한 듯 계란 후라이 얹어 먹고픔,0.0
819,저도 진순 스낵 등을 좋아하긴 하는데 요즘 신라면이랑 진매를 먹어보면 예전보다 기분 나쁘게 혀를 쏘면서 아리는 매운 맛이라 점점 더 매운맛 라면을 안 먹게 됨,0.0
820,저거 컵으로 나온 날 바로 먹어봤는데 생각보다 ㅈㄴ 맵더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
821,저는 어렸을 때 신라면은 표고버섯 씹는 맛으로 먹었는데,0.0
822,드라마로 나온데요,0.0
823,이게 드라마로 나올 거 생각하니깐 내가 다 감동적이네,0.0
824,마무리 까지 완 ㅡㅡㅡㅡㅡ 벽,0.0
825,신병이 제일 재밌어,0.0
826,답도 안 나온다,0.0
827,진짜 리얼리티 쩌네 ㅋㅋㅋㅋ 부대 마다 저런 애들이 있었던 건 가 완전 똑같네요,0.0
828,케바케입니다,0.0
829,와 엄마가 드라마 볼 때 이기분이였나ㅈㄴ 몰입되네,0.0
830,망할,0.0
831,제발 빨리 심층 분석,0.0
832,머리가 씨게 아파오네,0.0
833,어질어질하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
834,마지막에 얼굴 너무 웃 곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
835,힘내십시오 선생님 어머님 꼭 나으시기를 바랍니다,0.0
836,겁나 기다렸다,0.0
837,디테일 지리네 선임들 다 털리는 거 알면서도 과자 까먹으면서 다리 꼬고 책 보고 있으면 ㄹㅇ 싸이코,0.0
838,하 진짜 존 나 옛날 생각나서 개빡친다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
839,마지막 눈빛이 아주 살벌하다,0.0
840,분 단위로 써놓은 거 보니 정말 관심병사가 맞다,0.0
841,아니 왜 여기서 끝나냐고,0.0
842,드디어 나왔네,0.0
843,빨리 올려줘요 현기증 난단 말이야요,0.0
844,왜 만화인데 숨이 막히면서 몰입이 되지,0.0
845,업데이트가 너무 느리네 앞 이야기 까먹을 지경,0.0
846,633633 아니 갑자기 좋아요 수가 ㅋㅋㅋㅋ,0.0
847,집이 정갈하고 예쁘네요 집 주변도 최고예요 그런데 시골에 살려면 가족도 많고 서로 화목해야 해요,0.0
848,지역만 맞다면 제가 사고 싶은 집이네요,0.0
849,귀농이 건 귀촌이 건 그냥 낭만적으로 택한 사람들은 대게가 실망과 후회가 따르게 된다는 걸 알고 먼저 경험자 충고를 진지하게 받아들임이 좋을 거다,0.0
850,브랜드에 언니가 찰떡인디ㅠㅠ,0.0
851,오빠 오프닝하실 때 눈꼽꼇어욥,0.0
852,기생충 엄청 많을 것 같다 ㅋㅋㅋㅋㅋ,0.0
853,저 배 멀미 있거든요 내일 바로 거문도 간 다 레츠고,0.0
854,이제 곧 씨가 마르겠네 ㅎㅎ,0.0
855,좌표 찍어줘 찾으러 간다,0.0
856,이건 절대로 주작이 불가능하다 ㅁㅊ다고 미터급을 풀어주고 다시 잡을 수 없음,0.0
857,제우진 그만하자 화풀고 인생 좀 즐겨,0.0
858,튀겨 먹네ㅋㅋㅋ낚시 아재들 뒷목잡을 듯 ㅋㅋ,0.0
859,인기 급상승 5위 ㄷㄷ,0.0
860,아니 이 형은 돼 체 도대체 아는 사람이 몇 명이나 있는 거야,0.0
861,와 돈을 막 주워 담네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
862,거기 어디지 알려주세요,0.0
863,이번 건 ㄹㅇ 레게노,0.0
864,오늘 영상재밌네,0.0
865,살다 살다 이런 사이즈 광어는 ㄹㅈㄷ,0.0
866,이건 최소 백만 조 회수다,0.0
867,우와 보는 중에 우와 소리 밖에 안 나오네옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
868,콜리님이 잘생겨 보이기 시작했다,0.0
869,ㅋㅋㅋㅋㅋㅋ 아니 여기서 육성으로 웃었어요 ㅠㅠㅠ 나는 어노잉 오뤤쥐,0.0
870,와우 모델 선정 지렸다,0.0
871,032510510 노장의 파워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
872,얼굴 조합 미쳐 따공주님들,0.0
873,그런데 이름도 없고 해서 나 비야 크게 몇 번 부르니 막 여기저기서 뛰어 오더라구 요 ㅎ 신기해요 목소리를 귀신 같이 알아요,0.0
874,복받으실 거에 요맘씨 따듯하시네요,0.0
875,눈물나ㅠㅠ,0.0
876,같이 살고 싶나 봐요 ㅠㅠ,0.0
877,둘이 같은 그림체 그저 빛,0.0
878,두 분 다 너무 예뻐요 쿠롸 잉쿠롸 잉,0.0
879,울 언니들 꽃길만 걷자,0.0
880,나는 꽃다발 넘 예쁜 데,0.0
881,둘이 너무 예뻐서 대체 난 어딜 봐야 할까,0.0
882,저거 얼마 정도 해요,0.0
883,03213211321 사기를 잘 당하는 편ㅋㅋㅋㅋㅋㅋㅋ아 미쳤냐 구욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개 웃겨,0.0
884,모델 진짜 잘 어울린당,0.0
885,진짜 언니는 좋은 영향을 미치는 것 같아요 좋은 영상감사해요,0.0
886,현 주 존예,0.0
887,골프 옷 넘나 기대돼 요 언니 말대로 하이틴스러운 영국 왕실 가 문 아이들 교복 넉낌 ㅋㅋㅋㅋㅋㅋㅋ 골프 배워야 하나 후ㅋㅋㅋ,0.0
888,자매 같아요,0.0
889,선크림 유목민이었는데 로 아르 거 너무 좋아 보여서 믿고 바로 구매했어요 완전 기대돼 요,0.0
890,칭찬감옥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
891,묘하게 닮았어요 너무 예쁘게 잘 어울리세요,0.0
892,내 인생 모토 울 언니 항상 행복해야 해 정말,0.0
893,러블리상인데 두 분이 닮았어요 ㅎㅎ,0.0
894,진짜 레알 대박이네,0.0
895,ㅋㅋ 이 조합은 못 참지,0.0
896,22592259 왜 콜라를 먹고 취한 거 같지,0.0
897,이렇게 힛뜨 티비는 떡상하게 되었느니라,0.0
898,아 회로 먹어야지라고 생각한 사람 좋아요 ㄱㄱ,0.0
899,저 광어를 회로 안 먹고 튀겨 먹는 게 너무 아깝다,0.0
900,와 진짜 엄청나나,0.0
901,시간 가는 줄 모르고 봄,0.0
902,와 처음에 주작인 줄,0.0
903,947947 무인도에 표류된 청년 셋 영화를 보았다 절실한 거 보소,0.0
904,ㅋㅋㅋ 평소처럼 가게에서 사온건 줄 알았네,0.0
905,나이 들면 몸도 여기저기 고장 나고 난 목욕탕 병원 약국 가까운 곳이 좋다,0.0
906,와 이번 편 리얼 젤 재밋가,0.0
907,누구나 공통된 애로사항 이네요,0.0
908,도시에 살다 시 골 올 때엔 10평 미만에서 터밭 하세요 그 이상은 중 노동입니다집만 좋은 집 사세요,0.0
909,귀농 보다는 세컨드 하우스나 작은 거 하나 마련해서 소규모로 작물 재배하고 아무래도 자기에게 익숙한 환경에서 하고 싶은 거 하며 사는 게 정신건강에 좋지요 67세 신데 더 늦기 전에 잘 결정하셨네요,0.0
910,고생 많이 하셨습니다 저도 38년 동안 살다 시골와서 사는 데 시골에 살아본 적이 없는 사람은 힘들지요 아침 일찍 나가서 일해야 하고 친구도 없고 남편 따라 와서 풀이 나를 이깁니다 뽑고 돌아서면 또 나와 있고 힘들지요 그런데 그들 한테 감사가 나오면 시 골 살 수 있어요 어디 가면 못 살겠어요 적응하면 되겠지요 힘들긴 힘들어요 운전은 필수지요 잘 생각하고 귀 농하셔야 할 것 같 아요,0.0
911,도시생활에서 밀려난 후 에 이 농사나 짓자라는 생각이 가장 어리석은 판단,0.0
912,대본을 적어놓고 하셨으면 더 좋았겠네요ㅠ,0.0
913,평당 얼마씩 인가요답 좀 주세요,0.0
914,옳은 말씀인데요 판단은 각자가 하면 되 구요서설이 너무 깁니다,0.0
915,귀농하시는 분들 다시 도시로가 더군요 아직 시골에는 병원도 없고 겨울에는 무서워서 못 산다고 하시네요,0.0
916,서민 갑부 보세요 농업으로 부자된 사람들 많던데 이것 팔고 가면 정말 후회하실 것 같아 요 도시 친구들을 시 골로 부르면 될 텐데 암튼 아쉽네요,0.0
917,송전탑이 있으면 건강에 문제가 생길 수도 있는데 송전탑이 문제는 되죠 건강하게 살려고 시골 가는데 송전탑이 있다는 게 옥에 티 같네요,0.0
918,매울 신과 신춘호 회장의 신 자를 같이 쓰느 거 맞는데요 광고 케치프레이즈도 사나이 울리는 매운맛인데 무슨 소리세요,0.0
919,와 진짜 이건 대 박영상이에요,0.0
920,해루질 어디서 하셨죠,0.0
921,셋다 취한 텐션 ㅋㅋㅋ,0.0
922,레츠고 하는 거 남친이 하루 종일 따라 해요,0.0
923,저기 씨가 마르는 거 아닐까요 ㅠㅠ,0.0
924,편집 ㅋㅋ 오디오가 비질 않네,0.0
925,진짜 행복해 보인다,0.0
926,이건 안 들어올 수 없는 인트로 였다,0.0
927,11041104 콜리님 동생 밖에 안 보여요 ㅣ형제가 쌍으로 잘생겼네,0.0
928,콜리님 유튜브 볼려 고 콜리 치니깐 강아지 보더콜리만 나오네,0.0
929,수학 빼고 다쉬웠다 이과,0.0
930,와 말이 안 나오네 군침이 싹도 노ㅎㅎ,0.0
931,세 분 케미 최고 네욬ㅋㅋㅋ,0.0
932,여기 알려지면 사람들 다 몰릴 것 같은 데,0.0
933,그 사람이 와 거기서 나와 ㅎㅎㅎㅎㅎㅎ,0.0
934,이번 영상 ㄹㅈㄷ다,0.0
935,거문도에 사람들 많있을 뜻ㅇㅈ,0.0
936,이게 ㄱㄴ함,0.0
937,이 생선을 수빙 수님이 손질하고 싶어 합니다,0.0
938,저렇게 큰 광어 첨보 네 ㅋㅋㅋㅋ,0.0
