,comments,sentiment,tokens
9673,그러면 ㅅㅂ 혼자 있는 곳에서 쳐 피던 가 왜 지하철에서 피냐고 ㅋㅋㅋㅋㅋ 관심 종자 짓 하는 거지 저건,1,"['그러면', 'ㅅㅂ', '혼자', '있는', '곳', '에서', '쳐', '피던', '가', '왜', '지하철', '에서', '피냐고', 'ㅋㅋㅋㅋㅋ', '관심', '종자', '짓', '하는', '거지', '저건']"
9674,프로네 프로 못하는 게 없네 연예인끼와 재능타고났네임 영웅 파이팅,0,"['프로', '네', '프로', '못', '하는', '게', '없네', '연예인', '끼', '와', '재능', '타고났', '네', '임', '영웅', '파이팅']"
9675,엄마 돈 많아 요 ㅋㅋㅋㅋㅋㅋㅋ,0,"['엄마', '돈', '많아', '요', 'ㅋㅋㅋㅋㅋㅋㅋ']"
9676,필돈이는 맨날 당하네,0,"['필돈', '이', '는', '맨날', '당하네']"
9677,노래ㅈㄴ 느끼하네ㅡㅡ 왜 나얼한 테 맡겻냐 다른 잘하는 애들 많은데,1,"['노래', 'ㅈㄴ', '느끼하네', 'ㅡㅡ', '왜', '나얼', '한', '테', '맡겻', '냐', '다른', '잘', '하는', '애', '들', '많은데']"
9678,그럼 뭐해 매국노 문재앙이 일러 받치겠지 ㅋㅋ,1,"['그럼', '뭐', '해', '매국노', '문', '재앙', '이', '일러', '받치겠지', 'ㅋㅋ']"
9679,니가 하는 짓거리가 딱 설리야 그 뒤를 이어서 골로 가버려라스 케치북이나 올리는 짓을 하냐,1,"['니', '가', '하는', '짓거리', '가', '딱', '설리', '야', '그', '뒤', '를', '이어서', '골로', '가버려', '라스', '케치북', '이나', '올리는', '짓', '을', '하냐']"
9680,어우 반갑 소ㅠㅠㅠㅠ,0,"['어우', '반갑', '소', 'ㅠㅠㅠㅠ']"
9681,박정아 개잘하던 데,0,"['박정아', '개잘', '하던', '데']"
9682,곽상도는 여기저기서 기승전 반문재인이 네 곽상도 너도 조국만큼 털려봐라 느 그 자식은 어디학교 다녔니 니 재산은 어떻게 불렸냐,1,"['곽상도', '는', '여기저기', '서', '기', '승전', '반', '문재인', '이', '네', '곽상도', '너', '도', '조국', '만큼', '털려', '봐라', '느', '그', '자식', '은', '어디', '학교', '다녔니', '니', '재산', '은', '어떻게', '불렸냐']"
9683,아이들이라고 그냥 편하게 말하지 않고 끝까지 존댓말로 대화하는 모습 보기 좋아요 따뜻한 영상이네요,0,"['아이', '들', '이라고', '그냥', '편하게', '말', '하지', '않고', '끝', '까지', '존댓말', '로', '대화', '하는', '모습', '보기', '좋아요', '따뜻한', '영', '상이', '네', '요']"
9684,나도 저가 게 알면 가보고 싶다,0,"['나도', '저가', '게', '알', '면', '가보고', '싶다']"
9685,이걸 웃어야 해 울어야 혀ㅋㅋㅋㅋㅋㅋ큐ㅠㅠ,0,"['이', '걸', '웃어야', '해', '울어야', '혀', 'ㅋㅋㅋㅋㅋㅋ', '큐', 'ㅠㅠ']"
9686,ㅅㅣ발 소방장비 저따구로 준다고 미친정부 ㅅ ㄲ들 카악 퉤,1,"['ㅅㅣ', '발', '소방', '장비', '저', '따구로', '준다고', '미친', '정부', 'ㅅ', 'ㄲ', '들', '카악', '퉤']"
9687,제발 전화 끊고 운전 하세요 제발,0,"['제발', '전화', '끊고', '운전', '하세요', '제발']"
9688,1번 블 박차주 너무하다 라는 댓글이 많은데 저런 개택 새끼들 봐주고 넘어가니까 운전 더 좆같이 하는 거다,1,"['1', '번', '블', '박차주', '너무하다', '라는', '댓글', '이', '많은데', '저런', '개택', '새끼', '들', '봐주고', '넘어가니까', '운전', '더', '좆', '같이', '하는', '거', '다']"
9689,부를 과시하면서 돈 얘기 하믄 백프로 사기,0,"['부를', '과시', '하면서', '돈', '얘기', '하믄', '백프로', '사기']"
9690,풀 영상은 안 올려주시나요 ㅠ 0ㅠ,0,"['풀', '영상', '은', '안', '올려주시나요', 'ㅠ', '0', 'ㅠ']"
9691,와 니플 패치 ㅌㅋㅋ 반갑네요 저도 속옷 안 입은 지 몇 년 됐는데 이것만 붙이고 다녀 요 ㅋㅋㅋㅋㅋ,0,"['와', '니', '플', '패치', 'ㅌㅋㅋ', '반갑네요', '저', '도', '속옷', '안', '입은', '지', '몇', '년', '됐는데', '이', '것', '만', '붙이', '고', '다녀', '요', 'ㅋㅋㅋㅋㅋ']"
9692,이런 영상 더 만들어줘 용 넘무 좋다 ㅠㅠ,0,"['이런', '영상', '더', '만들어줘', '용', '넘', '무', '좋다', 'ㅠㅠ']"
9693,구혜선 진짜 여자가 봐도 정 떨어지고 꼴뵈기 시름 저래 놓고 방송에 또 잘 나오는 거 보면 연예인은 참 아무나 하는 게 아니구나 생각됨,1,"['구혜선', '진짜', '여자', '가', '봐도', '정', '떨어지고', '꼴', '뵈기', '시름', '저래', '놓고', '방송', '에', '또', '잘', '나오는', '거', '보면', '연예인', '은', '참', '아무나', '하는', '게', '아니구나', '생각', '됨']"
9694,에 제일 못난 연애인들이 갑짜기 화면에 계속 나오는 밥맛 없는 인간들 이상했다,1,"['에', '제일', '못', '난', '연', '애인', '들', '이', '갑', '짜기', '화면', '에', '계속', '나오는', '밥맛', '없는', '인간', '들', '이상했다']"
9695,진짜 한대 치고 싶다 상황극이어서 다행이 다 여자애들도 겁이 없어 맞는 공포를 제대로 느껴봐야 저런 일을 안하지,1,"['진짜', '한', '대', '치고', '싶다', '상황', '극', '이어서', '다행', '이', '다', '여자애', '들', '도', '겁', '이', '없어', '맞는', '공포', '를', '제대로', '느껴', '봐야', '저런', '일', '을', '안', '하지']"
9696,댓글이란 것은 지성인들이 인터넷에서 사용하는 대화법인데 너 같은 모지리들 입장에서는 채팅창은 단지 배설물만 싸질러지는 화장실이나 다를 바 없겠지 그러니 너 같은 개 돼지들이 그런 논리를 싸지르고 댕기는 거다 가능하면 개 돼지에서 벗어나라고 얘기하는 건데 이해력이 받쳐 줄지도 의문이다 ㅋㅋ,1,"['댓글', '이란', '것', '은', '지성인', '들', '이', '인터넷', '에서', '사용', '하는', '대', '화법', '인데', '너', '같은', '모', '지리', '들', '입장', '에서는', '채팅', '창', '은', '단지', '배설물', '만', '싸질러지는', '화장실', '이나', '다를', '바', '없겠지', '그러니', '너', '같은', '개', '돼지', '들', '이', '그런', '논리', '를', '싸지르고', '댕기', '는', '거', '다', '가능하면', '개', '돼지', '에서', '벗어나라고', '얘기', '하는', '건데', '이해력', '이', '받쳐', '줄지도', '의문', '이다', 'ㅋㅋ']"
9697,끝날 때까지 끝난 게 아니다 배구에도 존재하는 구만,0,"['끝날', '때', '까지', '끝난', '게', '아니다', '배구', '에도', '존재', '하는', '구만']"
9698,와 여성운전자들 법규도 모르고 성질만 있는 ㅅㅂㄴ들이네,1,"['와', '여', '성', '운전자', '들', '법규', '도', '모르고', '성질', '만', '있는', 'ㅅㅂㄴ', '들이네']"
9699,애 교육 똑바로 해야지 ㅉㅉ 저게 뭔 개 같은 상황이냐 애가 저러는 건 전적으로 부모 탓이 다반성해라,1,"['애', '교육', '똑바로', '해야지', 'ㅉㅉ', '저', '게', '뭔', '개', '같은', '상황', '이냐', '애가', '저러는', '건', '전적', '으로', '부모', '탓', '이', '다반', '성해', '라']"
9700,나만 좀비 춤 생각함,0,"['나', '만', '좀비', '춤', '생각', '함']"
9701,업로드 하기까지 얼마나 많은 눈물을 흘리고 괴로워 하셨을 생각에 영상을 보기 전 마음을 가다듬고 시청하겠습니다 잊지 않겠습니다 삼가 고인의 명복을 빕니다,0,"['업로드', '하기까지', '얼마나', '많은', '눈물', '을', '흘리고', '괴로워', '하셨을', '생각', '에', '영상', '을', '보기', '전', '마음', '을', '가다듬고', '시청', '하겠습니다', '잊지', '않겠습니다', '삼가', '고인', '의', '명복', '을', '빕니다']"
9702,ㄸ 치고 다 녓겠지,1,"['ㄸ', '치고', '다', '녓겠', '지']"
9703,장애인 스티븐 호킹 박사보다 일베충들의 행복지수가 더 높다,1,"['장애인', '스티븐', '호킹', '박사', '보다', '일베충', '들', '의', '행복지수', '가', '더', '높다']"
9704,내세울 거라고는 시간 지나면 얻는 나이밖에 없는 애랑 얘기해서 뭐하겠냐 니가 맞다 맞아 ㅋㅋㅋㅋㅋ,1,"['내세울', '거', '라고는', '시간', '지나면', '얻는', '나이', '밖에', '없는', '애', '랑', '얘기', '해서', '뭐', '하겠냐', '니', '가', '맞다', '맞아', 'ㅋㅋㅋㅋㅋ']"
9705,병진들 열심히 도 산 다 ㅋㅋ,1,"['병진', '들', '열심히', '도', '산', '다', 'ㅋㅋ']"
9706,안재현은 아직 방송 안 나오는데 구 혜선은 꾸역꾸역 나왔었지 않나 이럴 땐 요즘 여자들 ㅈㄹ하면 안 되는 게 없단 걸 깨닳 음땡깡 오지게 피는 애새끼들하고 그거 다 받아주는 씹놈 같은 나라,1,"['안재현', '은', '아직', '방송', '안', '나오는데', '구', '혜선', '은', '꾸역꾸역', '나왔었지', '않나', '이럴', '땐', '요즘', '여자', '들', 'ㅈㄹ', '하면', '안', '되는', '게', '없단', '걸', '깨', '닳', '음땡깡', '오지', '게', '피는', '애', '새끼', '들', '하고', '그거', '다', '받아주는', '씹', '놈', '같은', '나라']"
9707,늙으면 곱게 뒤 지자,1,"['늙으면', '곱', '게', '뒤', '지자']"
9708,7455 인정이라는 뜻을 모르는 거 같은데 누가 저럴 때 유딩 ㅇㅈ 이럼 그리고 시 비걸지마 10련아,1,"['7455', '인정', '이라는', '뜻', '을', '모르는', '거', '같은데', '누가', '저럴', '때', '유딩', 'ㅇㅈ', '이럼', '그리고', '시', '비걸', '지', '마', '10', '련', '아']"
9709,이틀 전 부터 김재덕과 안산 덕에 양궁에 빠져 버렸습니다,0,"['이틀', '전', '부터', '김재덕', '과', '안산', '덕', '에', '양궁', '에', '빠져', '버렸습니다']"
9710,난 운이 좋다는 줄 알았는데 반전이였더라고 요 ㅋㅋㅋ,0,"['난', '운', '이', '좋다는', '줄', '알았는데', '반전', '이', '였', '더', '라고', '요', 'ㅋㅋㅋ']"
9711,내 옆에 있던 돌이 알고 보니 적군이었다,0,"['내', '옆', '에', '있던', '돌이', '알', '고', '보니', '적군', '이었다']"
9712,어딜 가나 사람들의 노력이 담겨져 있네,0,"['어딜', '가나', '사람', '들', '의', '노력', '이', '담겨져', '있네']"
9713,이 아주머니들 때문에 지금 이 꼴인가 1,0,"['이', '아주머니', '들', '때문', '에', '지금', '이', '꼴', '인가', '1']"
9714,저기 씨가 마르는 거 아닐까요 ㅠㅠ,0,"['저기', '씨', '가', '마르는', '거', '아닐까', '요', 'ㅠㅠ']"
9715,어그로 유튜버 녀나 넌 그냥 차단이야 ㅋ,1,"['어그', '로', '유튜버', '녀', '나', '넌', '그냥', '차단', '이야', 'ㅋ']"
9716,저 자신감은 어디서 나올까,0,"['저', '자신감', '은', '어디서', '나올까']"
9717,틀 딱 들 백날 홍준표 밀어봐라 되긴 하나ㅋㅋ,1,"['틀', '딱', '들', '백', '날', '홍준표', '밀어', '봐라', '되긴', '하나', 'ㅋㅋ']"
9718,황수정은 단순 필로폰 투약이 아니라 마약 빨고 섹스하다가 걸려서 좆된 거잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그것도 마누라 있는 유부남이랑 불륜 섹스하다가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,"['황수정', '은', '단순', '필로폰', '투약', '이', '아니라', '마약', '빨', '고', '섹스', '하다가', '걸려서', '좆', '된', '거', '잖아', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '그것', '도', '마누라', '있는', '유부', '남', '이랑', '불륜', '섹스', '하다가', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
9719,머리를 가만히 놔두질 못하는 듯,0,"['머리', '를', '가만히', '놔두질', '못', '하는', '듯']"
9720,설리가 이 뻐서 질투하는 한녀들 겁나 많네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이쁜 게 부러우면 부럽다고 해,1,"['설리', '가', '이', '뻐', '서', '질투', '하는', '한', '녀', '들', '겁나', '많네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '이쁜', '게', '부러우면', '부럽다고', '해']"
9721,영상에 나오는 사진 들어디서 어떻게 구하셨나요 ㅜㅜ,0,"['영상', '에', '나오는', '사진', '들', '어디서', '어떻게', '구', '하셨나요', 'ㅜㅜ']"
9722,나이쳐먹고 마블히어로즈인지 파워레인저인지 빨고 있는 남자들 개 한심해 보임,1,"['나이', '쳐', '먹고', '마블', '히어로즈', '인지', '파워레인저', '인지', '빨', '고', '있는', '남자', '들', '개', '한심해', '보임']"
9723,미친 것들이 네 세상에나,1,"['미친', '것', '들', '이', '네', '세상', '에나']"
9724,와 다리 떨려요 진짜 무서워 저런 상황에서 어떻게 해야 하는지 감도 안 잡힌다,0,"['와', '다리', '떨려요', '진짜', '무서워', '저런', '상황', '에서', '어떻게', '해야', '하는지', '감도', '안', '잡힌다']"
9725,귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,"['귀', '여', '웤', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
9726,전라도가 권력을 갖으면 이러는 구만 ㅉㅉ,1,"['전라도', '가', '권력', '을', '갖으면', '이러는', '구만', 'ㅉㅉ']"
9727,근데 이 날 진짜 겁나 이 뿌다ㅠㅠ,0,"['근데', '이', '날', '진짜', '겁나', '이', '뿌', '다', 'ㅠㅠ']"
9728,나는 저걸 하는 것도 대단하지만 마스크를 끼고 하는 것 자체가 대단함,0,"['나', '는', '저걸', '하는', '것', '도', '대단하지만', '마스크', '를', '끼', '고', '하는', '것', '자체', '가', '대단함']"
9729,사이비 종교 ㅅ ㅋ 들 막 말 걸고 ㅈ ㄹ 하던데 순진한 학생 협박해서 끌고 갔을 수도,1,"['사이비', '종교', 'ㅅ', 'ㅋ', '들', '막', '말', '걸고', 'ㅈ', 'ㄹ', '하던데', '순진한', '학생', '협박', '해서', '끌', '고', '갔을', '수도']"
9730,이게 10년 전 이라고 시간 참 빠르다 집에서 가족들이랑 본 거 같았는데,0,"['이', '게', '10년', '전', '이라고', '시간', '참', '빠르다', '집', '에서', '가족', '들', '이랑', '본', '거', '같았는데']"
9731,정말 멋있는 인터뷰에 요 최솊의 마지막 인터뷰는 다른 분야의 일에도 귀감이 됩니다,0,"['정말', '멋있는', '인터뷰', '에', '요', '최솊', '의', '마지막', '인터뷰', '는', '다른', '분야', '의', '일', '에도', '귀감', '이', '됩니다']"
9732,면허를 개나 소나 다 발급하니 이런 정신병자색히들이 많지,1,"['면허', '를', '개', '나', '소나', '다', '발급', '하니', '이런', '정신병', '자색', '히', '들이', '많지']"
9733,경찰 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ 위협 운전,-1,"['경찰', 'ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '위협', '운전']"
9734,안정환 올라오니 씹돼 지년 아갈 묵념하는 거보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,"['안정환', '올라오니', '씹', '돼', '지', '년', '아', '갈', '묵념', '하는', '거', '보소', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
9735,장례식장에 페미들이 몰려와서 여성평등을 외치고 난동 부릴 거 같더니 페미들이 조용하네 ㅋㅋㅋ,1,"['장례식', '장', '에', '페미', '들', '이', '몰려와서', '여', '성', '평등', '을', '외치', '고', '난동', '부릴', '거', '같더니', '페미', '들', '이', '조용하네', 'ㅋㅋㅋ']"
9736,댓글 싸지른 목록들보니까 쿵쾅 페미네,1,"['댓글', '싸지른', '목록', '들보', '니까', '쿵쾅', '페미', '네']"
9737,아니 저기 외국 카페인 가 댓글 뭐 임 양이 딱딱 맞는 거속이 시원하다 알바님 당신을 스카웃하겠습니다손 이야 무지네요,0,"['아니', '저기', '외국', '카페인', '가', '댓글', '뭐', '임', '양', '이', '딱', '딱', '맞는', '거', '속이', '시원하다', '알바', '님', '당신', '을', '스카웃', '하겠습니다', '손', '이야', '무지', '네', '요']"
9738,와 ㅋㅋ 나도 자살하면 뉴스에 나오나,1,"['와', 'ㅋㅋ', '나도', '자살', '하면', '뉴스', '에', '나오나']"
