,comments,sentiment,tokens
2718,자사고 폐지가 불만이면 자사고 폐지를 발의 한 의원 민주당 발의 찾아가서 항의하면 되지 않냐 그런데 그건 또 정치라서 안하냐 ㅋㅋㅋㅋㅋㅋ 정치라는 단어를 상당히 편향적으로 해석해서 써놨네 비디오머그 영상도 대부분 굉장히 정치적이 더 만 ㅋㅋㅋ,0.0,"['자사고', '폐지', '가', '불만', '이면', '자사고', '폐지', '를', '발의', '한', '의원', '민주당', '발의', '찾아가서', '항의', '하면', '되지', '않냐', '그런데', '그건', '또', '정치', '라서', '안', '하냐', 'ㅋㅋㅋㅋㅋㅋ', '정치', '라는', '단어', '를', '상당히', '편향', '적', '으로', '해석', '해서', '써놨네', '비디오', '머그', '영상', '도', '대부분', '굉장히', '정치', '적', '이', '더', '만', 'ㅋㅋㅋ']"
2719,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 또 속냐 거길 가게,0.0,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '또', '속', '냐', '거길', '가게']"
2720,자한 당 자민당 이름이 비슷하네 ㅋㅋㅋㅋㅋ,0.0,"['자', '한', '당', '자민당', '이름', '이', '비슷하네', 'ㅋㅋㅋㅋㅋ']"
2721,곽상도 ㅋㅋㅋㅋㅋㅋㅋ,0.0,"['곽상도', 'ㅋㅋㅋㅋㅋㅋㅋ']"
2722,자기의 권력에 취해서 저게 갑질 아님 어머니들 짱이다,0.0,"['자기', '의', '권력', '에', '취해', '서', '저', '게', '갑질', '아님', '어머니', '들', '짱', '이다']"
2723,39 우리 가족이 정치를 싫어하는 이유 39,0.0,"['39', '우리', '가족', '이', '정치', '를', '싫어하는', '이유', '39']"
2724,욕 처 먹는 데는 이유가 있다,0.0,"['욕', '처', '먹는', '데', '는', '이유', '가', '있다']"
2725,근데 나가는 의원들 경우 여유가 없는 사람이 나가는 게 맞긴 한데 풀 일 정 못 잡으면서 자기소개한 건 좀 시간 낭비긴 함 토론회에서 토론 참여도 하기 전에 가면 소개를 왜 함 ㅋㅋ,0.0,"['근데', '나가는', '의원', '들', '경우', '여유', '가', '없는', '사람', '이', '나가는', '게', '맞긴', '한데', '풀', '일', '정', '못', '잡으면서', '자기', '소개', '한', '건', '좀', '시간', '낭', '비긴', '함', '토론회', '에서', '토론', '참여', '도', '하기', '전', '에', '가면', '소개', '를', '왜', '함', 'ㅋㅋ']"
2726,저 아줌마들 지금쯤 다 대가리 깨졌거나 아니면 집값 올라서 싱글벙글ㅋ,0.0,"['저', '아줌마', '들', '지금', '쯤', '다', '대가리', '깨졌거나', '아니면', '집값', '올라서', '싱글벙글', 'ㅋ']"
2727,안전한 차 맞냐,0.0,"['안전한', '차', '맞냐']"
2728,중국행님들 입국 안 막았자 너 ㅋㅋ,0.0,"['중국', '행', '님', '들', '입국', '안', '막았자', '너', 'ㅋㅋ']"
2729,순수 엄 그냥 안 가지는 게 더 정신건강에 좋을 것 같아요 비꼬는 게 아니라 레알로 정치 신경 끄고 살면서 정치인들 싸우는 꼴 보지 않으면 수명 10년은 늘어난다는,0.0,"['순수', '엄', '그냥', '안', '가지는', '게', '더', '정신건강', '에', '좋을', '것', '같아요', '비꼬는', '게', '아니라', '레알', '로', '정치', '신경', '끄고', '살면서', '정치', '인들', '싸우는', '꼴', '보지', '않으면', '수명', '10년', '은', '늘어난다는']"
2730,역시 카패에서 수다를 떤 효과는 굉장했다,0.0,"['역시', '카패', '에서', '수다', '를', '떤', '효과', '는', '굉장했다']"
2731,다시 한 번 느끼지만 엄마 여자의 전투력은 누구도 못이긴다,0.0,"['다시', '한', '번', '느끼지만', '엄마', '여자', '의', '전투력', '은', '누구', '도', '못', '이긴다']"
2732,부모님 앞에서는 누구든 평등하다,0.0,"['부모님', '앞', '에서는', '누구', '든', '평등하다']"
2733,근데 저길 가서 왜 정치 이야기를 꺼내는 건 가 걍 깔끔하게 할 말 하고 나오면 안 됬던 건가,0.0,"['근데', '저', '길', '가서', '왜', '정치', '이야기', '를', '꺼내는', '건', '가', '걍', '깔끔하게', '할', '말', '하고', '나오면', '안', '됬던', '건가']"
2734,아줌마들이 국회의원 뼈를 때리는 게 아니고 아예 그냥 시장판 마냥 소리만 빼액 지르지 저런 푸대접을 받는데 가지 안 가냐,0.0,"['아줌마', '들', '이', '국회의원', '뼈', '를', '때리는', '게', '아니고', '아예', '그냥', '시', '장판', '마냥', '소리', '만', '빼액', '지르지', '저런', '푸대접', '을', '받는데', '가지', '안', '가냐']"
2735,박서진 적어도 내가 민주당 지지하게 되려면 친문은 싹 다 쳐내야됨,0.0,"['박서진', '적어도', '내', '가', '민주당', '지지', '하게', '되려면', '친문', '은', '싹', '다', '쳐내야', '됨']"
2736,학부모 에 휴 하는 게 집단끼리 네 저렇게 무식할 수가,0.0,"['학부모', '에', '휴', '하는', '게', '집단', '끼리', '네', '저렇게', '무식할', '수가']"
2737,보는 내가 다 아프네,0.0,"['보는', '내', '가', '다', '아프네']"
2738,연설하는 애들 돌 안 맞은 것만 해도 신기함,0.0,"['연설', '하는', '애', '들', '돌', '안', '맞은', '것', '만', '해도', '신기함']"
2739,저건 기본 사람으로써 예의가 없는 거지 그 많던 국회의원들 다 나가고 78명 남은 게 퍽이나 남은 거다 진짜 저럴 거면 토론회 하자고 왜 함,0.0,"['저건', '기본', '사람', '으로써', '예의', '가', '없는', '거지', '그', '많던', '국회의원', '들', '다', '나가고', '78', '명', '남은', '게', '퍽', '이나', '남은', '거', '다', '진짜', '저럴', '거', '면', '토론회', '하자', '고', '왜', '함']"
2740,도중에 나갈꺼면 오지도 말지 참석했다는 사실만 필요하다고 진짜 욕 나온다,0.0,"['도중', '에', '나갈꺼면', '오지', '도', '말', '지', '참석', '했다는', '사실', '만', '필요하다고', '진짜', '욕', '나온다']"
2741,걍 제대로 된 의원들 빼고 저런 세금도둑들 싹 다 옷 벗게 만들어야 우리나라가 조금이나마 깨끗해짐,0.0,"['걍', '제대로', '된', '의원', '들', '빼고', '저런', '세금', '도둑', '들', '싹', '다', '옷', '벗게', '만들어야', '우리나라', '가', '조금', '이나마', '깨끗해짐']"
2742,민주당도 똑같아,0.0,"['민주당', '도', '똑같아']"
2743,경민 하나도 안 똑같아,0.0,"['경민', '하나', '도', '안', '똑같아']"
2744,미통 당보다 민주당을 싫어하는 이유가 뭐임,0.0,"['미', '통', '당', '보다', '민주당', '을', '싫어하는', '이유', '가', '뭐임']"
2745,아 죄송합니다 초딩이라 정말 정치를 잘 모릅니다,0.0,"['아', '죄송합니다', '초딩', '이라', '정말', '정치', '를', '잘', '모릅니다']"
2746,김재규 국짐당,0.0,"['김재규', '국', '짐당']"
2747,민주당 의원들이었으면 입 닫고 귀담아 들었을 듯,0.0,"['민주당', '의원', '들이었으면', '입', '닫고', '귀', '담', '아', '들었을', '듯']"
2748,강호석 21대 총선에서 충청남도에 이 명수 정진석 김태흠 성일종 홍문표가 당선되었고 그 전에는 더 많았죠 충청도가 경상 전라보다 좀 더 이념에 융통성이 있는 동네지만 그것은 젊은 인구가 많이 유입된 지역들이 대체적으로 그렇고 아닌 지역에서는 일 편단심 보수라서 정진석 5선 이명수 홍문표 4선 등 지극히 보수적인 동네입니 디저도 이회창 지지자였으나 총풍사건을 통해  드러난 그들의 욕망이 국가안보조차 등한 시 하는 반 보수적인 집단들이란 걸 안 이후 꾸준히 공부해서 그들의 민낯을 알게 되었습니다 충청도의 정치색은 본래 보수였습니다 과거에는 자민련과 자유선진당의 텃밭이였던 동네입니다 모르셨나 봐요님이 잘 못 아신거에요,0.0,"['강호석', '21', '대', '총선', '에서', '충청남도', '에', '이', '명수', '정진석', '김태흠', '성', '일종', '홍문표', '가', '당선', '되었고', '그', '전', '에는', '더', '많았죠', '충청도', '가', '경상', '전라', '보다', '좀', '더', '이념', '에', '융통성', '이', '있는', '동네', '지만', '그것', '은', '젊은', '인구', '가', '많이', '유입', '된', '지역', '들', '이', '대', '체적', '으로', '그렇고', '아닌', '지역', '에서는', '일', '편', '단심', '보수', '라서', '정진석', '5', '선', '이명수', '홍문표', '4', '선', '등', '지극히', '보수', '적', '인', '동네', '입니', '디', '저', '도', '이회창', '지지자', '였으나', '총풍', '사건', '을', '통해', '드러난', '그', '들', '의', '욕망', '이', '국가', '안보', '조차', '등', '한', '시', '하는', '반', '보수', '적', '인', '집단', '들', '이란', '걸', '안', '이후', '꾸준히', '공부', '해서', '그', '들', '의', '민낯', '을', '알', '게', '되었습니다', '충청도', '의', '정치', '색', '은', '본래', '보수였습니다', '과거', '에는', '자민련', '과', '자유선진당', '의', '텃밭', '이', '였던', '동네', '입니다', '모르셨나', '봐', '요', '님', '이', '잘', '못', '아신거에요']"
2749,저것들도 사람이라고 뽑아준 분들은 자신의 신념만을 위해 우리 아이들의 미래를 저버린 행위에 대해 부끄러운 줄 아셔야 합니다 아무리 역사는 반복된다지만 100년도 아니고 10년 조금 지난 지금 아무리 된장 냄새 싫다고 똥을 드시는 것은 이 제 그만 해주셨으면 좋겠습니다 잘못한 게 있으면 회초리를 들어야 하지만 그 회초리가 잘못되면 저런 것들이 나라를 운영하게 됩니다치 가떨리는 9년을 버텼고 우리는 수십 년을 독재와 싸워 수많은 사람들이 피를 흘렸습니다 우리 선대인들의 피가 헛되지 않도록 정치인들을 각성시켜주시고 다음번에는 우리말에 귀 기울이고 실천하는 사람을 선출직으로 뽑아주시길 당 부드립니다,0.0,"['저', '것', '들', '도', '사람', '이라고', '뽑아', '준', '분', '들', '은', '자신', '의', '신념', '만을', '위해', '우리', '아이', '들', '의', '미래', '를', '저', '버린', '행위', '에', '대해', '부끄러운', '줄', '아셔야', '합니다', '아무리', '역사', '는', '반복', '된다지만', '100년', '도', '아니고', '10년', '조금', '지난', '지금', '아무리', '된장', '냄새', '싫다고', '똥', '을', '드시는', '것', '은', '이', '제', '그만', '해주셨으면', '좋겠습니다', '잘못', '한', '게', '있으면', '회초리', '를', '들어야', '하지만', '그', '회초리', '가', '잘', '못', '되면', '저런', '것', '들', '이', '나라', '를', '운영', '하게', '됩니다치', '가', '떨리는', '9년', '을', '버텼고', '우리', '는', '수십', '년', '을', '독재', '와', '싸워', '수많은', '사람', '들', '이', '피', '를', '흘렸습니다', '우리', '선대인', '들', '의', '피', '가', '헛되', '지', '않도록', '정치인', '들', '을', '각성', '시켜주시고', '다음', '번', '에는', '우리말', '에', '귀', '기울이고', '실천', '하는', '사람', '을', '선출', '직', '으로', '뽑아주시길', '당', '부', '드립니다']"
2750,갈라치기 멈춰,0.0,"['갈라', '치기', '멈춰']"
2751,학부모 분들 ㄹㅇ 사이다,0.0,"['학부모', '분들', 'ㄹㅇ', '사이다']"
2752,공부는 학생이 하는 게 토론은 정부랑 학부모가 하네ㅋㅋㅋ,0.0,"['공부', '는', '학생', '이', '하는', '게', '토론', '은', '정부', '랑', '학부모', '가', '하네', 'ㅋㅋㅋ']"
2753,일본 가 넌 ㅋㅋㅎㅋㅎ,0.0,"['일본', '가', '넌', 'ㅋㅋㅎㅋㅎ']"
2754,09방탄보라 해 천안함은 대 잠 능력이 없는 구형 선박이라서 잠수함 탐지가 불가능하고 교전능력도 없다,0.0,"['09', '방탄', '보라', '해', '천안함', '은', '대', '잠', '능력', '이', '없는', '구형', '선박', '이라서', '잠수함', '탐지', '가', '불가능하고', '교전', '능력', '도', '없다']"
2755,자한 당 2030 지지율 7 프로 ㅋㅋㅋㅋ,0.0,"['자', '한', '당', '2030', '지지율', '7', '프로', 'ㅋㅋㅋㅋ']"
2756,일단은 자사고 폐지 해야 되긴 함,0.0,"['일단', '은', '자사고', '폐지', '해야', '되긴', '함']"
2757,여기가 대통령 잘 생겨서 뽑았다는 그들이 모인 덴가,0.0,"['여기', '가', '대통령', '잘', '생겨서', '뽑았다는', '그', '들', '이', '모인', '덴', '가']"
2758,ㅇㅇ,0.0,['ㅇㅇ']
2759,웃고 싶어서 웃는 게 아니야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 느낌 칼칼하누,0.0,"['웃고', '싶어서', '웃는', '게', '아니야', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '느낌', '칼칼하', '누']"
2760,아줌마들 참 속 시원하다 속이 다 뻥뚤려 정치하는 것들 지금 자기 피알 하러 왔지 무슨 필요한 말을 들어주고 답해야지지들할 예기만 할려고 해,0.0,"['아줌마', '들', '참', '속', '시원하다', '속이', '다', '뻥뚤려', '정치', '하는', '것', '들', '지금', '자기', '피알', '하러', '왔지', '무슨', '필요한', '말', '을', '들어주고', '답', '해야', '지지', '들', '할', '예기', '만', '할려고', '해']"
2761,민주당 권리당원 모임인 듯,0.0,"['민주당', '권리', '당원', '모임', '인', '듯']"
2762,개 싸움,0.0,"['개', '싸움']"
2763,민주당 첩자 같은 데,0.0,"['민주당', '첩', '자', '같은', '데']"
2764,여러분 잘 못된 일이 있다면 더욱 더 관심을 가져야지 그게 정상 아닌가요 왜 무조건 하지 말라고 하는지 이해할 수 없네요,0.0,"['여러분', '잘', '못', '된', '일이', '있다면', '더욱', '더', '관심', '을', '가져야지', '그게', '정상', '아닌가요', '왜', '무조건', '하지', '말', '라고', '하는지', '이해', '할', '수', '없네요']"
2765,초반에 나오는 노래 제목 뭐에요,0.0,"['초반', '에', '나오는', '노래', '제목', '뭐', '에요']"
2766,자한 당시 절 말하는 거,0.0,"['자', '한', '당시', '절', '말', '하는', '거']"
2767,의원들 나오는 영상 비선형 삭제 컷 편집 해드립니다 포트폴리오 추가하게 공짜로 외주 받아요,0.0,"['의원', '들', '나오는', '영상', '비선형', '삭제', '컷', '편집', '해드립니다', '포트폴리오', '추가', '하게', '공짜', '로', '외주', '받아요']"
2768,와 사이다 맛집을 찾아 버렸다,0.0,"['와', '사이다', '맛집', '을', '찾아', '버렸다']"
2769,국회위원 보다 무서운 학부모,0.0,"['국회', '위원', '보다', '무서운', '학부모']"
2770,국회의원들 뼈 맞아서 순살됨,0.0,"['국회의원', '들', '뼈', '맞아서', '순', '살', '됨']"
