,comments,sentiment,tokens
1824,정신병원 초등학교 다시 가서 역사공부 다시 하자,1.0,"['정신병원', '초등학교', '다시', '가서', '역사', '공부', '다시', '하자']"
1825,정치에 저렇게 관심이 없으니까 문재앙 찍고 선동당하지 뭘 자랑이라고,1.0,"['정치', '에', '저렇게', '관심', '이', '없으니까', '문', '재앙', '찍고', '선동', '당하지', '뭘', '자랑', '이라고']"
1826,진짜 미 친년에 다 차 사이에 막티 나오고 교차로에서 140 정도 미첬지요 과실 매우 많이 주야지 안 하지요,1.0,"['진짜', '미', '친년', '에', '다', '차', '사이', '에', '막티', '나오고', '교차로', '에서', '140', '정도', '미첬지', '요', '과실', '매우', '많이', '주야', '지', '안', '하지요']"
1827,이렇게 또 한 발자국 결혼과 멀어집니다 ㅋㅋㅋㅋ,0.0,"['이렇게', '또', '한', '발자국', '결혼', '과', '멀어집니다', 'ㅋㅋㅋㅋ']"
1828,하나같이 비호감이네,1.0,"['하나같이', '비호감', '이네']"
1829,님은 어매가 없으니 말 못하겠네ㅋ,1.0,"['님', '은', '어매', '가', '없으니', '말', '못', '하겠네', 'ㅋ']"
1830,이래서 옛날부터 여자는 집에서 살림이나 하라는 소리가 괜히 나오는 게 아님 ㅋㅋ,1.0,"['이래서', '옛날', '부터', '여자', '는', '집', '에서', '살림', '이나', '하라', '는', '소리', '가', '괜히', '나오는', '게', '아님', 'ㅋㅋ']"
1831,친일 일 베쓰레기 교수임,1.0,"['친일', '일', '베', '쓰레기', '교수', '임']"
1832,저 아들 새끼는 말도 못할 꺼먄서 뒤에서 창문은 왜냐렼ㅋㅋ꼴에 ㅋㅋㅋ 뒷자석 타고 앉아서 ㅋㅋㅋㅋ,1.0,"['저', '아들', '새끼', '는', '말', '도', '못', '할', '꺼먄', '서', '뒤', '에서', '창문', '은', '왜냐렼', 'ㅋㅋ', '꼴', '에', 'ㅋㅋㅋ', '뒷', '자석', '타고', '앉아서', 'ㅋㅋㅋㅋ']"
1833,진실들이 다 들어날 때 당황스러워서 머리 굴리는 소리 여기까지 나 네 백종원 진짜 좋은 사람인 거 같은데 준비된 사람한테 솔루션을 해줘야지 백종원도 참 불쌍하다,0.0,"['진실', '들', '이', '다', '들어', '날', '때', '당황', '스러워서', '머리', '굴리', '는', '소리', '여기', '까지', '나', '네', '백종원', '진짜', '좋은', '사람인', '거', '같은데', '준비', '된', '사람', '한테', '솔루션', '을', '해줘야지', '백종원', '도', '참', '불쌍하다']"
1834,워 ㅁㅊ 노래 진짜 좋다,0.0,"['워', 'ㅁㅊ', '노래', '진짜', '좋다']"
1835,이것도 문 빠들이 난리친 거 아닌가,1.0,"['이', '것', '도', '문', '빠들', '이', '난리친', '거', '아닌가']"
1836,히밥님이 저기서 먹으면 얼마나 옴,0.0,"['히', '밥', '님', '이', '저기', '서', '먹으면', '얼마나', '옴']"
1837,여자 배구 더 흥해라,0.0,"['여자', '배구', '더', '흥', '해라']"
1838,정치인인데 정치 애기하지 말래 ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ,0.0,"['정치인', '인데', '정치', '애기', '하지', '말', '래', 'ㅋㅋ', 'ㅋ', 'ㅋ', 'ㅋ', 'ㅋ', 'ㅋ']"
1839,ㅋㅋㅋ 저분들 문재인 지지자 분들임,0.0,"['ㅋㅋㅋ', '저', '분들', '문재인', '지지자', '분', '들임']"
1840,안산 너무 귀엽다,0.0,"['안산', '너무', '귀엽다']"
1841,진짜 온 각 국가대표를 만나 넼ㅋㅋㅋ,0.0,"['진짜', '온', '각', '국가대표', '를', '만나', '넼', 'ㅋㅋㅋ']"
1842,4335123512 광수 제일 먼저 뛰어가는 거 스윗 ㅜㅜ,0.0,"['4335123512', '광수', '제일', '먼저', '뛰어가는', '거', '스윗', 'ㅜㅜ']"
1843,앞으론 착하게 살아라,0.0,"['앞', '으론', '착하게', '살아라']"
1844,다벗은 제로투 보고 싶으면 들어왕,1.0,"['다', '벗은', '제로', '투', '보고', '싶으면', '들어', '왕']"
1845,담비 피면 소화기 꺼내서 뿌려버려야지,0.0,"['담비', '피', '면', '소화기', '꺼내서', '뿌려', '버려야지']"
1846,병신들이 1번 욕할 시간에 2번 새끼나 욕해라 왜 살았노,1.0,"['병신', '들', '이', '1', '번', '욕', '할', '시간', '에', '2', '번', '새끼', '나', '욕', '해라', '왜', '살았노']"
1847,아니 왜 케 연기들이 좋은 거냐고 쭈욱 대박 나 길,0.0,"['아니', '왜', '케', '연기', '들', '이', '좋은', '거', '냐', '고', '쭈욱', '대박', '나', '길']"
1848,대한민국임,0.0,"['대한민국', '임']"
1849,보니 하니 제작진들 좀 와봐라 내가 장난 한번 처 줄 게 니들은 채연보다 성인이니까 어깨가 아니라 턱주가리에다 풀스윙 날려줄 게 물론 장난이야,1.0,"['보니', '하니', '제', '작', '진', '들', '좀', '와', '봐라', '내', '가', '장난', '한번', '처', '줄', '게', '니', '들', '은', '채연', '보다', '성인', '이니까', '어깨', '가', '아니라', '턱', '주가', '리', '에다', '풀', '스윙', '날려줄', '게', '물론', '장난', '이야']"
1850,한국여자 수준 ㅉㅉ,1.0,"['한국', '여자', '수준', 'ㅉㅉ']"
1851,ㅋㅋㅋ 좋은 하루 보내라 개새끼 야 ㅋㅌㅋㅋ,1.0,"['ㅋㅋㅋ', '좋은', '하루', '보내라', '개새끼', '야', 'ㅋㅌㅋㅋ']"
1852,사기꾼 수법이 네 자식도 필요 없고 오직 돈만 뜯어내면 된다는 사기꾼 분명 유부 남일 거다,0.0,"['사기꾼', '수법', '이', '네', '자식', '도', '필요', '없고', '오직', '돈', '만', '뜯어내면', '된다는', '사기꾼', '분명', '유부', '남일', '거', '다']"
1853,역시 성형한 미인들하고는 차원이 다른 미인이다,1.0,"['역시', '성형', '한', '미인', '들', '하고는', '차원', '이', '다른', '미인', '이다']"
1854,가시박힌 너클이나 장갑 끼고 달리면 안 되냐 튀어나온 새끼 있음 치게,1.0,"['가시', '박힌', '너클', '이나', '장갑', '끼', '고', '달리', '면', '안', '되냐', '튀어나온', '새끼', '있음', '치', '게']"
1855,아 가 사 실화 소미 너무 예쁘고 멜로디 좋은데 가사 너무 예상 못한 방향으로 갔네,0.0,"['아', '가', '사', '실화', '소', '미', '너무', '예쁘고', '멜로디', '좋은데', '가사', '너무', '예상', '못', '한', '방향', '으로', '갔네']"
1856,제발 피해주지 말고 죽으세요,1.0,"['제발', '피', '해주지', '말고', '죽으세요']"
1857,남일이 아니라 차 있는 모든 분들 남의 차 타는 모든 분들 물론 나에게도 일어날 수 있는 일이라 더 무섭다,0.0,"['남일', '이', '아니라', '차', '있는', '모든', '분들', '남', '의', '차', '타는', '모든', '분들', '물론', '나', '에게도', '일어날', '수', '있는', '일이', '라', '더', '무섭다']"
1858,택시 거러지들ㅋ,1.0,"['택시', '거러지들', 'ㅋ']"
1859,양예원 커플 참 역겹기 그지 없구나 피해자 코스프레 덕분에 유포자는 따로 있는데 자살은 스튜디오 실장이 했죠 감금 납치 강간 성폭행 일절 없었고 출사 모든 것에 대한 합의와 양예원이 먼저 출사 계약 잡아달라고 카톡도 있는데 그냥 쓰바 대가리 텅텅 빈 것들 선동당해가지고 사람 죽여놓고 이 제와서 아무 일 없다는 듯이 조용하잖아 죄 없는 자살한 스튜디스 사장 언급 1도 없고 ㅎㅎ 역겹 고 토 나오고 아직도 뻔뻔하게 구는 년,1.0,"['양예원', '커플', '참', '역겹기', '그', '지', '없구나', '피해자', '코스프레', '덕분', '에', '유포자', '는', '따로', '있는데', '자살', '은', '스튜디오', '실장', '이', '했죠', '감금', '납치', '강간', '성폭행', '일절', '없었고', '출사', '모든', '것', '에', '대한', '합의', '와', '양예원', '이', '먼저', '출사', '계약', '잡아', '달라', '고', '카톡', '도', '있는데', '그냥', '쓰', '바', '대가리', '텅텅', '빈', '것', '들', '선동', '당해', '가지', '고', '사람', '죽여놓고', '이', '제', '와', '서', '아무', '일', '없다는', '듯이', '조용하잖아', '죄', '없는', '자살', '한', '스튜', '디스', '사장', '언급', '1', '도', '없고', 'ㅎㅎ', '역겹', '고', '토', '나오고', '아직도', '뻔', '뻔하게', '구', '는', '년']"
1860,평생 소장 가능 로즈 티비 고양이 다시보기 야 한 거 보셈,1.0,"['평생', '소장', '가능', '로', '즈', '티비', '고양이', '다시', '보기', '야', '한', '거', '보셈']"
1861,이 쯤 되면 둘이 잔소리 같은 곡 하나 낼 때도 됐다 ㅋㅋㅋㅋ,0.0,"['이', '쯤', '되면', '둘', '이', '잔소리', '같은', '곡', '하나', '낼', '때', '도', '됐다', 'ㅋㅋㅋㅋ']"
1862,달에 1억 이상 개이득 ㅎ,0.0,"['달', '에', '1억', '이상', '개이득', 'ㅎ']"
1863,전현무 진짜 ㅈ같네ㅋㅋㅋㅋ,1.0,"['전현무', '진짜', 'ㅈ', '같네', 'ㅋㅋㅋㅋ']"
1864,내 장담 컨데 예전처럼 구타 폭행 되면 이 새 기 벌떡 일어나서 날라다닌다,1.0,"['내', '장담', '컨데', '예전', '처럼', '구타', '폭행', '되면', '이', '새', '기', '벌떡', '일어나서', '날라', '다닌다']"
1865,때 이보다 더 잘 할 수 있을까 싶었는데 보컬 춤까지 늘어서 돌아오고 한층 다채로워진 표정 표현력으로 무대를 장악하는 모습에 입이 안 다 물어진 다 좋은 노래 좋은 곡으로 컴백해줘서 고마우ㅓ 소미야,0.0,"['때', '이보', '다', '더', '잘', '할', '수', '있을까', '싶었는데', '보컬', '춤', '까지', '늘어서', '돌아오고', '한층', '다', '채', '로', '워진', '표정', '표현', '력', '으로', '무대', '를', '장악', '하는', '모습', '에', '입', '이', '안', '다', '물어진', '다', '좋은', '노래', '좋은', '곡', '으로', '컴백', '해줘서', '고마우', 'ㅓ', '소', '미야']"
1866,엄마가 건물주라고 하지 않았나 그것도 거짓말인가,0.0,"['엄마', '가', '건물', '주', '라고', '하지', '않았나', '그것', '도', '거짓말', '인가']"
1867,일본에서 배우로 데뷔하면 대 박날 거 같아 요 ㅎㅎ 가수 데뷔는 그닥,1.0,"['일본', '에서', '배우', '로', '데뷔', '하면', '대', '박날', '거', '같아', '요', 'ㅎㅎ', '가수', '데뷔', '는', '그닥']"
1868,잼민이 목소리 진짜 맛깔나요 ㅋㅋㅋㅋ,0.0,"['잼민', '이', '목소리', '진짜', '맛깔나요', 'ㅋㅋㅋㅋ']"
1869,엄마 성을 따랐나 느그 아부지 뭐 하시노,1.0,"['엄마', '성', '을', '따랐나', '느그', '아부지', '뭐', '하시노']"
1870,민주당도 같이 걸러야지 ㅋㅋ,0.0,"['민주당', '도', '같이', '걸러', '야', '지', 'ㅋㅋ']"
1871,미 주 타임스퀘어에서 실제로 봤는데 너무 이 뻐 서 충격 먹음,0.0,"['미', '주', '타임스퀘어', '에서', '실제', '로', '봤는데', '너무', '이', '뻐', '서', '충격', '먹음']"
1872,최정훈 도 꼭 퇴 출시켜주세요 잔나비 잔챙이 보컬 퇴출 운동 시작합시다,1.0,"['최정훈', '도', '꼭', '퇴', '출시', '켜주세요', '잔나비', '잔챙이', '보컬', '퇴', '출', '운동', '시작', '합시다']"
1873,별세를 했군 여 ㅋㅋ,1.0,"['별세', '를', '했군', '여', 'ㅋㅋ']"
1874,구두 언니 사랑해 날 가져요 언니 ㅜㅜ,0.0,"['구두', '언니', '사랑', '해', '날', '가져요', '언니', 'ㅜㅜ']"
1875,빨리 상용화되어 아픔이 있으신 분들께 큰 힘이 되시길 바랍니다,0.0,"['빨리', '상용', '화', '되어', '아픔', '이', '있으신', '분', '들', '께', '큰', '힘', '이', '되시길', '바랍니다']"
1876,음식장사 망하는 사람들은 이유가 있음,0.0,"['음식', '장사', '망하는', '사람', '들', '은', '이유', '가', '있음']"
1877,ㅈㄴ 멋있네,1.0,"['ㅈㄴ', '멋있네']"
1878,대깨문 둘이 많구먼,1.0,"['대', '깨문', '둘', '이', '많구먼']"
1879,브레이크 등은 왜 안 들어왔을까요,0.0,"['브레이크', '등', '은', '왜', '안', '들어왔을까요']"
1880,진정한 고라니네,1.0,"['진정한', '고라니', '네']"
1881,헬조선이였으면 때린 사람만 바로 범죄자 됨 ㅋㅋㅋㅋㅋㅋㅋ,1.0,"['헬', '조선', '이', '였으면', '때린', '사람', '만', '바로', '범죄자', '됨', 'ㅋㅋㅋㅋㅋㅋㅋ']"
1882,개미 새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['개미', '새끼', '들', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
1883,우리나라 국 개의원들은 매가 답인데,1.0,"['우리나라', '국', '개', '의원', '들', '은', '매가', '답', '인데']"
1884,밥 먹는 거 볼려 고 들어왔는데 전체 생활을 봐 버렸다,0.0,"['밥', '먹는', '거', '볼려', '고', '들어왔는데', '전체', '생활', '을', '봐', '버렸다']"
1885,이 사건이 자살이라면 자살이 아니더라도 우리 사회는 진짜 반성하고 제도 좀 고쳐야 함 이런 사건이 한 두 번 있는 것도 아니고 십년 넘게 청소년 자살이 꾸준히 일어나는데도 이 딴 교육제도랑 사회 구조는 변한 거 하나 없잖아 ㅋㅋㅋㅋ 지금 고 1인데 오늘 영어시험 예상보다 너무 망쳐서 진짜 자살 충동든다 답 대충 맞춰봤는데 존 나 틀렸더라 중간 땐 1이었는데 한 3 나올 거 같아서  진짜 자살 마렵다 애들도 오늘 시험 치고 야 자살각이 다 한강각이 다 이 말만 몇 번을 했는데 농담이더라도 이게 농담이 되면 안 되는 거 아닌가 중요한 건 이런 생각을 사람들 전부 다 하는데 정치하는 틀 딱 새끼들이 지들 돈 쳐 먹을 궁리나 하지 전혀 신경도 안 쓴다는 거 다 맨날 생명존중 교육 자살예방교육이랍시고 좆 같은 웹드라마 같은 거나 보여주고 ㅋㅋ 근본적인 원인은 찾으려고도 안하는 듯,1.0,"['이', '사건', '이', '자살', '이', '라면', '자살', '이', '아니더라도', '우리', '사회', '는', '진짜', '반성', '하고', '제도', '좀', '고쳐야', '함', '이런', '사건', '이', '한', '두', '번', '있는', '것', '도', '아니고', '십년', '넘게', '청소년', '자살', '이', '꾸준히', '일어나는데도', '이', '딴', '교육제도', '랑', '사회', '구조', '는', '변한', '거', '하나', '없잖아', 'ㅋㅋㅋㅋ', '지금', '고', '1', '인데', '오늘', '영어', '시험', '예상', '보다', '너무', '망쳐서', '진짜', '자살', '충동든다', '답', '대충', '맞춰', '봤는데', '존', '나', '틀렸더라', '중간', '땐', '1', '이었는데', '한', '3', '나올', '거', '같아서', '진짜', '자살', '마렵다', '애', '들', '도', '오늘', '시험', '치고', '야', '자살', '각', '이', '다', '한강', '각', '이', '다', '이', '말', '만', '몇', '번', '을', '했는데', '농담', '이', '더라도', '이', '게', '농담', '이', '되면', '안', '되는', '거', '아닌가', '중요한', '건', '이런', '생각', '을', '사람', '들', '전부', '다', '하는데', '정치', '하는', '틀', '딱', '새끼', '들', '이', '지', '들', '돈', '쳐', '먹을', '궁리', '나', '하지', '전혀', '신경', '도', '안', '쓴다는', '거', '다', '맨날', '생명', '존중', '교육', '자살', '예방', '교육', '이', '랍시고', '좆', '같은', '웹', '드라마', '같은', '거나', '보여주고', 'ㅋㅋ', '근본', '적', '인', '원인', '은', '찾으려고도', '안', '하는', '듯']"
1886,비자 해결되서 언제든 가족 분들 볼 수 있음,0.0,"['비자', '해결', '되서', '언제', '든', '가족', '분들', '볼', '수', '있음']"
1887,시벌 앞에 안보냐 미 친년들,1.0,"['시벌', '앞', '에', '안보', '냐', '미', '친년', '들']"
1888,서울팬 맷돼지년 진짜 볼 따구 피터질 때까지 존 나쌔게 때리고 싶다 ㅋ,1.0,"['서울', '팬', '맷', '돼지', '년', '진짜', '볼', '따구', '피터질', '때', '까지', '존', '나쌔', '게', '때리고', '싶다', 'ㅋ']"
1889,너무 오랜된 일을 억지로 짜낸다,0.0,"['너무', '오랜', '된', '일', '을', '억지로', '짜낸다']"
1890,송중기 원래 옛날부터 말 할 때 깨는 거 한둘 아니었음 그래서 이 혼 소식 들렸을 때 다 ㅅㅎㄱ 욕할 때 난 속으로 송중기 성질도 한 몫했겠다 혼자 생각했었다 이혼하고 힘들어하겠다 위로 하는 댓글 많던데 정작 며칠 뒤에 남녀 섞여서 술자리 사진까지 웃으며 올라오던데 ㅋㅋ,1.0,"['송중기', '원래', '옛날', '부터', '말', '할', '때', '깨는', '거', '한', '둘', '아니었음', '그래서', '이', '혼', '소식', '들렸을', '때', '다', 'ㅅㅎㄱ', '욕', '할', '때', '난', '속', '으로', '송중기', '성질', '도', '한', '몫', '했겠다', '혼자', '생각', '했었다', '이혼', '하고', '힘들어하겠다', '위로', '하는', '댓글', '많던데', '정작', '며칠', '뒤', '에', '남녀', '섞여서', '술자리', '사진', '까지', '웃으며', '올라오던데', 'ㅋㅋ']"
